lap_count,t,x,y,z,dx,dy,dz,rot_x,rot_y,rot_z,width,kap0,kap1,speed,steering,throttle,brake,course_code,Var20
0,0,396.352,1045.6,-74.7279,-0.728,0.12,0.0023,0.0076434,0.063891,1.4067,10.9491,-0.0066846,-0.0066978,44.2053,7.3883e-06,0.99999,0,116,
0,0,395.624,1045.72,-74.7256,-0.729,0.12,0.0024,0.0077749,0.064414,1.4066,10.9494,-0.0016628,-0.0016805,44.2394,0.0015775,1,1.1874e-05,116,
0,0,394.895,1045.84,-74.7232,-0.729,0.13,0.0025,0.0076954,0.065071,1.4065,10.953,0.0026535,0.0026342,44.2764,0.00088876,0.99999,0,116,
0,0,394.166,1045.97,-74.7207,-0.73,0.12,0.0022,0.0074288,0.065606,1.4065,10.9571,0.0053218,0.0053168,44.3047,0.0028542,1,1.1874e-05,116,
0,0,393.436,1046.09,-74.7185,-0.73,0.12,0.0019,0.0073425,0.066249,1.4066,10.9611,0.0002109,0.00021118,44.3475,0.0058591,0.99999,0,116,
0,0,392.706,1046.21,-74.7166,-0.731,0.12,0.002,0.0071041,0.067577,1.4068,10.9653,-0.0049128,-0.004924,44.3769,0.0060573,1,1.1874e-05,116,
0,0,391.975,1046.33,-74.7146,-0.732,0.12,0.002,0.0069185,0.068728,1.4071,10.9693,-0.0023677,-0.0023898,44.4189,0.0051561,0.99999,0,116,
0,0,391.243,1046.45,-74.7126,-0.732,0.13,0.0018,0.006697,0.069401,1.4074,10.9735,0.002716,0.0026972,44.4572,0.0052444,1,1.1874e-05,116,
0,0,390.511,1046.58,-74.7108,-0.733,0.12,0.0017,0.0067369,0.070218,1.4077,10.9775,0.0053208,0.0053159,44.5008,0.0026614,0.99999,0,116,
0,0,389.778,1046.7,-74.7091,-0.734,0.12,0.0019,0.0068401,0.070391,1.4079,10.9816,0.00016713,0.00016736,44.5414,-0.00096793,1,1.1874e-05,116,
0,0,389.044,1046.82,-74.7072,-0.734,0.12,0.002,0.0068781,0.070716,1.4081,10.9857,-0.0048694,-0.0048869,44.5856,-0.0017723,0.99999,0,116,
0,0,388.31,1046.94,-74.7052,-0.735,0.12,0.002,0.0069696,0.070633,1.4082,10.9899,-0.0023122,-0.00235,44.63,0.00074252,1,1.1874e-05,116,
0,0,387.575,1047.06,-74.7032,-0.736,0.13,0.0022,0.0071066,0.070427,1.4083,10.994,0.0026403,0.0026056,44.6706,-0.00064274,0.99999,0,116,
0,0,386.839,1047.19,-74.701,-0.736,0.12,0.0022,0.0071063,0.070112,1.4083,10.9981,0.00021422,0.00018537,44.7078,-0.00050046,1,1.1874e-05,116,
0,0,386.103,1047.31,-74.6988,-0.737,0.12,0.0025,0.0072246,0.069896,1.4083,11.0023,-0.0023006,-0.0023381,44.7564,0.0010166,0.99999,0,116,
0,0,385.366,1047.43,-74.6963,-0.738,0.13,0.0026,0.0075192,0.069234,1.4083,11.0063,0.0026263,0.0025919,44.7978,-0.0011783,1,1.1874e-05,116,
0,0,384.628,1047.56,-74.6937,-0.738,0.12,0.0026,0.0078548,0.068677,1.4082,11.0105,0.00021256,0.00018399,44.8358,0.00098841,0.99999,0,116,
0,0,383.89,1047.68,-74.6911,-0.739,0.12,0.0031,0.0081485,0.068403,1.4081,11.0145,-0.0022892,-0.0023263,44.8767,0.0014468,1,1.1874e-05,116,
0,0,383.151,1047.8,-74.688,-0.74,0.13,0.0032,0.0084093,0.067705,1.4079,11.0188,0.0026935,0.0026598,44.9136,0.00036777,0.99999,0,116,
0,0,382.411,1047.93,-74.6848,-0.74,0.12,0.0031,0.0085713,0.066708,1.4077,11.0228,0.00017024,0.00015522,44.96,0.00067242,1,1.1874e-05,116,
0,0,381.671,1048.05,-74.6817,-0.742,0.12,0.0033,0.0087071,0.066339,1.4076,11.027,-0.0022638,-0.002268,44.9886,-0.00026825,0.99999,0,116,
0,0,380.929,1048.17,-74.6784,-0.741,0.13,0.0035,0.0087166,0.065809,1.4074,11.0312,0.0025356,0.0025342,45.0342,-8.8131e-05,1,1.1874e-05,116,
0,0,380.188,1048.3,-74.6749,-0.743,0.12,0.0034,0.0087545,0.065425,1.4071,11.0353,0.00021716,0.00019614,45.0642,-0.00091672,0.99999,0,116,
0,0,379.445,1048.42,-74.6715,-0.742,0.12,0.0034,0.0088704,0.065173,1.4069,11.0395,-0.002317,-0.0023625,45.115,-0.00083748,1,1.1874e-05,116,
0,0,378.703,1048.54,-74.6681,-0.744,0.13,0.0036,0.0089639,0.064802,1.4067,11.0436,-0.0023007,-0.0023573,45.1475,5.8833e-05,0.99999,0,116,
0,0,377.959,1048.67,-74.6645,-0.744,0.12,0.0037,0.0090776,0.064537,1.4065,11.0478,0.0026138,0.0025665,45.1797,0.00021979,1,1.1874e-05,116,
0,0,377.215,1048.79,-74.6608,-0.745,0.13,0.0037,0.0091734,0.064177,1.4063,11.052,-0.0023692,-0.0024194,45.2244,-0.00028107,0.99999,0,116,
0,0,376.47,1048.92,-74.6571,-0.745,0.12,0.0039,0.0091744,0.063731,1.406,11.0561,0.0026864,0.0026456,45.2644,-0.0001863,1,1.1874e-05,116,
0,0,375.725,1049.04,-74.6532,-0.746,0.13,0.004,0.0092866,0.063673,1.4058,11.0603,-0.0023179,-0.0023521,45.3047,0.00044455,0.99999,0,116,
0,0,374.979,1049.17,-74.6492,-0.747,0.12,0.0039,0.0094777,0.063706,1.4056,11.0645,0.0026495,0.0026246,45.3414,-0.000372,1,1.1874e-05,116,
0,0,374.232,1049.29,-74.6453,-0.747,0.13,0.0042,0.0096909,0.063164,1.4054,11.0687,-0.0023001,-0.0023341,45.3833,0.00051214,0.99999,0,116,
0,0,373.485,1049.42,-74.6411,-0.748,0.12,0.0045,0.0099263,0.063067,1.4052,11.0728,0.0026783,0.0026382,45.4233,-0.00060203,1,1.1874e-05,116,
0,0,372.737,1049.54,-74.6366,-0.749,0.13,0.0045,0.010066,0.063103,1.405,11.077,-0.0024304,-0.0024736,45.4561,0.00063181,0.99999,0,116,
0,0,371.988,1049.67,-74.6321,-0.749,0.12,0.0043,0.010185,0.062539,1.4048,11.0812,-0.0022572,-0.0022832,45.5019,-0.00089326,1,1.1874e-05,116,
0,0,371.239,1049.79,-74.6278,-0.749,0.13,0.0042,0.010164,0.061553,1.4046,11.0854,0.00021672,0.00019625,45.5317,0.0008234,0.99999,0,116,
0,0,370.49,1049.92,-74.6236,-0.751,0.13,0.0041,0.0098892,0.060947,1.4044,11.0896,0.0025566,0.0025308,45.5658,-0.001269,1,1.1874e-05,116,
0,0,369.739,1050.05,-74.6195,-0.751,0.12,0.0038,0.0091612,0.060683,1.4042,11.0938,-0.0023298,-0.0023558,45.5967,0.0011143,0.99999,0,116,
0,0,368.988,1050.17,-74.6157,-0.751,0.13,0.0031,0.0083172,0.059699,1.4041,11.0979,0.00017995,0.00016536,45.6347,0.0017445,1,1.1874e-05,116,
0,0,368.237,1050.3,-74.6126,-0.752,0.13,0.0026,0.0077911,0.059271,1.4039,11.1021,0.0025936,0.0025769,45.6633,0.00079718,0.99999,0,116,
0,0,367.485,1050.43,-74.61,-0.753,0.12,0.0023,0.0073588,0.059011,1.4038,11.1065,-0.0022282,-0.0022478,45.7075,0.0012697,1,1.1874e-05,116,
0,0,366.732,1050.55,-74.6077,-0.753,0.13,0.0022,0.0071864,0.0586,1.4036,11.1107,-0.0046454,-0.0046554,45.7397,0.0030201,0.99999,0,116,
0,0,365.979,1050.68,-74.6055,-0.754,0.13,0.0022,0.0067865,0.058595,1.4036,11.1149,0.005025,0.0050149,45.7883,0.0036204,1,1.1874e-05,116,
0,0,365.225,1050.81,-74.6033,-0.755,0.13,0.0017,0.0064592,0.05871,1.4036,11.1192,0.0025293,0.0024978,45.8264,0.0031856,0.99999,0,116,
0,0,364.47,1050.94,-74.6016,-0.755,0.12,0.0017,0.0061974,0.058497,1.4036,11.1233,-0.0022655,-0.0023,45.8686,0.0036825,1,1.1874e-05,116,
0,0,363.715,1051.06,-74.5999,-0.756,0.13,0.0015,0.0059951,0.058579,1.4037,11.1275,-0.0046629,-0.0046789,45.9039,0.0033408,0.99999,0,116,
0,0,362.959,1051.19,-74.5984,-0.756,0.13,0.0015,0.0059475,0.05875,1.4039,11.1318,0.00020496,0.00020523,45.9453,0.0037538,1,1.1874e-05,116,
0,0,362.203,1051.32,-74.5969,-0.757,0.13,0.0015,0.0058578,0.059001,1.4041,11.136,0.00020481,0.00020507,45.9928,0.0034876,0.99999,0,116,
0,0,361.446,1051.45,-74.5954,-0.758,0.13,0.0017,0.0059782,0.059179,1.4044,11.1402,0.0049391,0.004935,46.0258,0.0038327,1,1.1874e-05,116,
0,0,360.688,1051.58,-74.5937,-0.758,0.13,0.0017,0.0061479,0.059421,1.4047,11.1321,0.0025525,0.0025304,46.0733,0.0047278,0.99999,0,116,
0,0,359.93,1051.71,-74.592,-0.759,0.12,0.002,0.0064487,0.059605,1.405,11.1193,-0.0020742,-0.0021019,46.1131,0.0041377,1,1.1874e-05,116,
0,0,359.171,1051.83,-74.59,-0.76,0.13,0.0022,0.0067161,0.059736,1.4055,11.1067,-0.0045767,-0.0045924,46.1447,0.0041293,0.99999,0,116,
1,0.017,358.411,1051.96,-74.5878,-0.761,0.13,0.0024,0.007051,0.059776,1.4059,11.0939,8.1096e-05,8.1199e-05,46.1842,0.0042799,1,0,116,
1,0.033,357.65,1052.09,-74.5854,-0.761,0.13,0.0026,0.0073634,0.059914,1.4063,11.0812,0.0048201,0.004816,46.2308,0.004795,1,1.1874e-05,116,
1,0.05,356.889,1052.22,-74.5828,-0.761,0.13,0.0028,0.0076384,0.059926,1.4066,11.0685,0.0026129,0.0025856,46.2617,0.0038966,0.99999,0,116,
1,0.067,356.128,1052.35,-74.58,-0.762,0.12,0.0031,0.0079971,0.0599,1.407,11.0581,-0.0020997,-0.0021354,46.3075,0.0013372,1,1.1874e-05,116,
1,0.083,355.366,1052.47,-74.5769,-0.764,0.13,0.0032,0.0083239,0.059909,1.4072,11.0516,-0.0046214,-0.0046424,46.3356,-0.00057163,0.99999,0,116,
1,0.1,354.602,1052.6,-74.5737,-0.763,0.13,0.0035,0.0087182,0.059888,1.4074,11.045,0.00011947,0.00011982,46.39,-0.000724,1,1.1874e-05,116,
1,0.117,353.839,1052.73,-74.5702,-0.764,0.13,0.0036,0.0090879,0.060006,1.4075,11.0387,0.00019939,0.00019964,46.4208,-0.00018843,0.99999,0,116,
1,0.133,353.075,1052.86,-74.5666,-0.765,0.13,0.004,0.0093579,0.060223,1.4076,11.0323,0.00015943,0.00015963,46.4508,-0.00027201,1,1.1874e-05,116,
1,0.15,352.31,1052.99,-74.5626,-0.765,0.13,0.0042,0.0096045,0.060293,1.4076,11.0258,0.0048781,0.0048743,46.4872,0.00020166,0.99999,0,116,
1,0.167,351.545,1053.12,-74.5584,-0.766,0.13,0.0046,0.0099885,0.060397,1.4076,11.0193,0.0025001,0.0024847,46.5294,0.0001738,1,1.1874e-05,116,
1,0.183,350.779,1053.25,-74.5538,-0.767,0.12,0.0053,0.010622,0.060596,1.4075,11.0128,-0.0021533,-0.0021715,46.5711,-0.00030542,0.99999,0,116,
1,0.2,350.012,1053.37,-74.5485,-0.767,0.13,0.0055,0.011447,0.060599,1.4074,11.0062,-0.0044874,-0.0044967,46.6078,-0.00037841,1,1.1874e-05,116,
1,0.217,349.245,1053.5,-74.543,-0.768,0.13,0.0065,0.012328,0.060248,1.4073,10.9998,0.00019637,0.00019662,46.6508,-8.5797e-05,0.99999,0,116,
1,0.233,348.477,1053.63,-74.5365,-0.769,0.13,0.0069,0.013048,0.059807,1.4071,10.9934,7.8658e-05,7.8758e-05,46.6825,-0.00012223,1,1.1874e-05,116,
1,0.25,347.708,1053.76,-74.5296,-0.769,0.13,0.007,0.013626,0.059448,1.4069,10.9868,7.836e-05,7.846e-05,46.7256,0.00013748,0.99999,0,116,
1,0.267,346.939,1053.89,-74.5226,-0.769,0.13,0.0078,0.013989,0.058572,1.4066,10.9803,0.00019503,0.00019528,46.7469,0.00013066,1,1.1874e-05,116,
1,0.283,346.17,1054.02,-74.5148,-0.77,0.13,0.0079,0.014502,0.057296,1.4064,10.9739,0.0048947,0.0048911,46.7908,-0.00011603,0.99999,0,116,
1,0.3,345.4,1054.15,-74.5069,-0.771,0.13,0.008,0.01506,0.05638,1.4062,10.9674,0.00239,0.0023809,46.8258,-0.00014683,1,1.1874e-05,116,
1,0.317,344.629,1054.28,-74.4989,-0.772,0.12,0.0084,0.015496,0.05514,1.4059,10.9608,-0.0021658,-0.0021745,46.8494,0.00040526,0.99999,0,116,
1,0.333,343.857,1054.4,-74.4905,-0.771,0.13,0.009,0.015752,0.053803,1.4057,10.9543,-0.0044716,-0.0044746,46.8944,0.0011856,1,1.1874e-05,116,
1,0.35,343.086,1054.53,-74.4815,-0.773,0.13,0.0085,0.015881,0.052903,1.4055,10.9478,0.00023253,0.00023302,46.9217,0.0013496,0.99999,0,116,
1,0.367,342.313,1054.66,-74.473,-0.773,0.13,0.0092,0.015973,0.0519,1.4053,10.9412,0.00011521,0.00011536,46.9531,0.0022379,1,1.1874e-05,116,
