lap_count,t,x,y,z,dx,dy,dz,rot_x,rot_y,rot_z,width,kap0,kap1,speed,steering,throttle,brake,course_code,Var20
3,123.998,-369.716,109.633,-19.5845,1.103,0.021,0.002,0.0070804,0.00091777,-1.5515,11.2285,-0.00043942,-0.00044019,66.1328,-0.0028412,1,2.8758e-05,361,
3,124.014,-368.613,109.654,-19.5825,1.104,0.02,0.002,0.0069114,0.0008082,-1.5514,11.2285,2.6123e-05,2.555e-05,66.1367,-0.01804,1,2.0015e-05,361,
3,124.031,-367.509,109.674,-19.5805,1.103,0.021,0.0019,0.0066624,0.00049538,-1.5513,11.2285,0.00047204,0.00047161,66.1442,-0.005901,1,0,361,
3,124.048,-366.406,109.695,-19.5786,1.104,0.021,0.0018,0.0066293,0.00033984,-1.5513,11.2285,0.0001133,0.00011276,66.1511,-0.018366,1,0,361,
3,124.064,-365.302,109.716,-19.5768,1.103,0.022,0.0021,0.0066609,4.2501e-05,-1.5512,11.2285,-0.0001183,-0.00011883,66.1628,-0.0086873,1,2.8758e-05,361,
3,124.081,-364.199,109.738,-19.5747,1.104,0.021,0.0025,0.0068672,-4.2337e-05,-1.5511,11.2285,-0.00023967,-0.00023989,66.1703,-0.018938,1,2.0015e-05,361,
3,124.098,-363.095,109.759,-19.5722,1.104,0.021,0.0026,0.0070212,-0.00017743,-1.551,11.2285,0.0002301,0.00023032,66.1797,-0.011252,1,0,361,
3,124.114,-361.991,109.78,-19.5696,1.104,0.021,0.003,0.0071279,-8.807e-05,-1.5509,11.2285,0.00011359,0.00011412,66.1928,0.012576,1,0,361,
3,124.131,-360.887,109.801,-19.5666,1.105,0.022,0.0032,0.007362,-5.1311e-05,-1.5508,11.2285,0.00011705,0.00011779,66.2011,-0.0071809,1,2.8758e-05,361,
3,124.148,-359.782,109.823,-19.5634,1.104,0.021,0.0031,0.0074815,0.00012763,-1.5507,11.2285,0.00011826,0.00011878,66.2025,-0.0098669,1,2.0015e-05,361,
3,124.164,-358.678,109.844,-19.5603,1.105,0.022,0.003,0.0073602,0.00026374,-1.5506,11.2285,-2.1611e-06,-2.1674e-06,66.2064,0.0028108,1,0,361,
3,124.181,-357.573,109.866,-19.5573,1.104,0.022,0.0026,0.0069283,0.00043844,-1.5505,11.2285,-0.00011809,-0.0001184,66.21,0.0016612,1,0,361,
3,124.198,-356.469,109.888,-19.5547,1.105,0.021,0.0022,0.0065694,0.00044036,-1.5504,11.2285,0.00011526,0.00011505,66.2108,0.012956,1,2.8758e-05,361,
3,124.214,-355.364,109.909,-19.5525,1.105,0.022,0.002,0.0064075,0.00056411,-1.5503,11.2285,0.00023665,0.00023664,66.2194,-0.0093492,1,2.0015e-05,361,
3,124.231,-354.259,109.931,-19.5505,1.104,0.022,0.0019,0.0060684,0.00072434,-1.5502,11.2285,-2.3072e-06,-2.3178e-06,66.2281,0.0078257,1,0,361,
3,124.248,-353.155,109.953,-19.5486,1.105,0.022,0.002,0.0059952,0.00078573,-1.5501,11.2285,0.00022479,0.000225,66.235,0.0095376,1,0,361,
3,124.264,-352.05,109.975,-19.5466,1.105,0.022,0.002,0.0059846,0.00093611,-1.55,11.2285,0.00011327,0.0001138,66.2481,-0.0026674,1,2.8758e-05,361,
3,124.281,-350.945,109.997,-19.5446,1.106,0.023,0.0024,0.0062553,0.001113,-1.5498,11.2285,-0.00011741,-0.00011688,66.2603,-0.0023472,1,2.0015e-05,361,
3,124.298,-349.839,110.02,-19.5422,1.105,0.022,0.0028,0.0064599,0.0012658,-1.5497,11.2285,-2.2968e-06,-2.0873e-06,66.2711,0.0092456,1,0,361,
3,124.314,-348.734,110.042,-19.5394,1.106,0.022,0.003,0.0068431,0.0015267,-1.5495,11.2285,0.00034938,0.00034938,66.2811,0.010693,1,0,361,
3,124.331,-347.628,110.064,-19.5364,1.106,0.023,0.0032,0.0072798,0.0017112,-1.5494,11.2298,0.00023631,0.0002363,66.29,0.0030096,1,2.8758e-05,361,
3,124.348,-346.522,110.087,-19.5332,1.105,0.023,0.0032,0.0073792,0.0018273,-1.5493,11.2328,-2.4054e-06,-2.4164e-06,66.2956,0.003544,1,2.0015e-05,361,
3,124.364,-345.417,110.11,-19.53,1.106,0.023,0.0032,0.0073916,0.0020871,-1.5491,11.2358,-9.733e-06,-9.7418e-06,66.2989,-0.0033176,1,0,361,
3,124.381,-344.311,110.133,-19.5268,1.106,0.023,0.0028,0.0073258,0.0022358,-1.549,11.2388,-2.3989e-06,-2.4098e-06,66.3036,-0.0035229,1,0,361,
3,124.398,-343.205,110.156,-19.524,1.107,0.023,0.0025,0.0070486,0.002418,-1.5489,11.2418,2.388e-06,2.377e-06,66.3061,0.0022626,1,2.8758e-05,361,
3,124.414,-342.098,110.179,-19.5215,1.106,0.023,0.0019,0.0065812,0.0025703,-1.5488,11.2448,0.00023369,0.0002339,66.3097,0.0026564,1,2.0015e-05,361,
3,124.431,-340.992,110.202,-19.5196,1.106,0.023,0.0016,0.0061708,0.0025873,-1.5486,11.2478,0.00011296,0.00011349,66.3131,-0.0018022,1,0,361,
3,124.448,-339.886,110.225,-19.518,1.107,0.024,0.0012,0.0058118,0.0025727,-1.5485,11.2509,0.0001164,0.00011714,66.3208,-0.0018936,1,0,361,
3,124.464,-338.779,110.249,-19.5168,1.106,0.023,0.0011,0.0054991,0.0025867,-1.5484,11.2539,0.00011296,0.00011349,66.3278,0.0019454,1,2.8758e-05,361,
3,124.481,-337.673,110.272,-19.5157,1.107,0.024,0.001,0.005228,0.0025748,-1.5483,11.2569,0.00022883,0.00022904,66.3378,0.0022471,1,2.0015e-05,361,
3,124.498,-336.566,110.296,-19.5147,1.107,0.024,0.0008,0.0049943,0.0024935,-1.5482,11.2599,1.7807e-15,1.7807e-15,66.3461,-0.00063501,1,0,361,
3,124.514,-335.459,110.32,-19.5139,1.107,0.024,0.0008,0.0048616,0.0023915,-1.5481,11.2629,3.1701e-15,3.1719e-15,66.3558,-0.00065176,1,0,361,
3,124.531,-334.352,110.344,-19.5131,1.107,0.024,0.0008,0.0047593,0.0022706,-1.548,11.2659,-5.0572e-06,-5.0617e-06,66.3678,0.0019103,1,2.8758e-05,361,
3,124.548,-333.245,110.368,-19.5123,1.107,0.024,0.0008,0.0046297,0.0020934,-1.5478,11.2689,0.00023076,0.00023054,66.375,0.0021515,1,2.0015e-05,361,
3,124.564,-332.138,110.392,-19.5115,1.108,0.024,0.0007,0.0045246,0.00186,-1.5477,11.272,0.0003454,0.00034508,66.3842,0.00030375,1,0,361,
3,124.581,-331.03,110.416,-19.5108,1.107,0.025,0.0009,0.0045743,0.0016454,-1.5476,11.275,-2.5954e-06,-2.8081e-06,66.3947,0.00033601,1,0,361,
3,124.598,-329.923,110.441,-19.5099,1.108,0.025,0.001,0.0047436,0.0012993,-1.5475,11.278,-0.00012009,-0.00012008,66.4056,0.0020602,1,2.8758e-05,361,
3,124.614,-328.815,110.466,-19.5089,1.108,0.024,0.0014,0.0050207,0.0010548,-1.5474,11.281,0.00011483,0.00011484,66.4142,0.0022617,1,2.0015e-05,361,
3,124.631,-327.707,110.49,-19.5075,1.108,0.025,0.0017,0.0053947,0.00084081,-1.5473,11.284,0.00046608,0.00046609,66.4308,0.0010926,1,0,361,
3,124.648,-326.599,110.515,-19.5058,1.108,0.025,0.002,0.005856,0.0006541,-1.5471,11.287,0.00011482,0.00011483,66.4372,0.001157,1,0,361,
3,124.664,-325.491,110.54,-19.5038,1.108,0.026,0.0022,0.0062911,0.00054153,-1.547,11.29,-0.00012006,-0.00012006,66.4508,0.00011135,1,2.8758e-05,361,
3,124.681,-324.383,110.566,-19.5016,1.108,0.025,0.0024,0.0065612,0.00045103,-1.5469,11.2931,-2.7983e-06,-3.0102e-06,66.4494,6.4743e-05,1,2.0015e-05,361,
3,124.698,-323.275,110.591,-19.4992,1.109,0.025,0.0021,0.0066186,0.00038088,-1.5468,11.2961,0.00034466,0.00034433,66.4575,0.00091731,1,0,361,
3,124.714,-322.166,110.616,-19.4971,1.108,0.026,0.0016,0.0065261,0.00036667,-1.5467,11.2991,0.00022992,0.0002297,66.4561,0.00096062,1,0,361,
3,124.731,-321.058,110.642,-19.4955,1.109,0.026,0.0014,0.0061187,0.00029654,-1.5466,11.3021,-5.4631e-06,-5.4681e-06,66.455,0.0017323,1,2.8758e-05,361,
3,124.748,-319.949,110.668,-19.4941,1.109,0.026,0.0004,0.005143,0.00028288,-1.5465,11.3051,-3.1538e-15,-3.1528e-15,66.4564,0.00053741,1,2.0015e-05,361,
3,124.764,-318.84,110.694,-19.4937,1.109,0.026,-0.0003,0.0046069,0.00028775,-1.5464,11.3081,3.3051e-15,3.3055e-15,66.4614,0.0016532,1,0,361,
3,124.781,-317.731,110.72,-19.494,1.109,0.026,-0.0005,0.0042027,0.00034891,-1.5463,11.3112,1.4763e-15,1.4759e-15,66.4681,0.001864,1,0,361,
3,124.798,-316.622,110.746,-19.4945,1.109,0.026,-0.0008,0.0036798,0.00039143,-1.5461,11.3142,0.0002326,0.0002326,66.4758,0.0012603,1,2.8758e-05,361,
3,124.814,-315.513,110.772,-19.4953,1.109,0.026,-0.0008,0.0032638,0.00052766,-1.546,11.3172,0.00034154,0.00034155,66.4867,0.0013896,1,2.0015e-05,361,
3,124.831,-314.404,110.798,-19.4961,1.109,0.027,-0.001,0.0031363,0.00081824,-1.5458,11.3202,0.00022981,0.0002298,66.4994,0.0021787,1,0,361,
3,124.848,-313.295,110.825,-19.4971,1.11,0.027,-0.0006,0.0032685,0.0010688,-1.5455,11.3232,-2.8776e-06,-2.8954e-06,66.5125,0.002374,1,0,361,
3,124.864,-312.185,110.852,-19.4977,1.109,0.027,-0.0007,0.0033229,0.0013553,-1.5453,11.3263,-2.7926e-06,-2.8053e-06,66.5283,0.0020349,1,2.8758e-05,361,
3,124.881,-311.076,110.879,-19.4984,1.11,0.027,-0.0006,0.0034475,0.0017383,-1.545,11.3293,0.00022651,0.00022651,66.5381,0.0021767,1,2.0015e-05,361,
3,124.898,-309.966,110.906,-19.499,1.11,0.027,-0.0006,0.0035091,0.0020343,-1.5448,11.3314,0.0001144,0.00011441,66.5469,0.0018858,1,0,361,
3,124.914,-308.856,110.933,-19.4996,1.11,0.028,-0.0011,0.0034005,0.0023563,-1.5445,11.3298,0.00011193,0.00011215,66.5489,0.0019843,1,0,361,
3,124.931,-307.746,110.961,-19.5007,1.11,0.027,-0.0018,0.0029342,0.002843,-1.5442,11.3283,0.00011151,0.00011182,66.5508,0.0024335,1,2.8758e-05,361,
3,124.948,-306.636,110.988,-19.5025,1.111,0.028,-0.0024,0.0021914,0.0033723,-1.544,11.3268,0.00023504,0.00023524,66.5469,0.0019361,1,2.0015e-05,361,
3,124.964,-305.525,111.016,-19.5049,1.11,0.028,-0.0035,0.0013657,0.0040163,-1.5437,11.3253,-5.263e-09,-1.5789e-08,66.5531,0.0018094,1,0,361,
3,124.981,-304.415,111.044,-19.5084,1.11,0.028,-0.0041,0.00076448,0.0045575,-1.5434,11.3237,0.00022905,0.00022884,66.5567,0.0020164,1,0,361,
3,124.998,-303.305,111.072,-19.5125,1.111,0.028,-0.0045,9.6004e-05,0.0048823,-1.5431,11.3222,0.00034304,0.00034271,66.5597,0.0019231,1,2.8758e-05,361,
