lap_count,t,x,y,z,dx,dy,dz,rot_x,rot_y,rot_z,width,kap0,kap1,speed,steering,throttle,brake,course_code,Var20
0,0,-243.06,354.787,-0.90289,0.792,0.434,-0.028351,-0.028561,0.091438,-1.0759,11.3225,-0.0023275,-0.0023298,54.1356,-0.0074417,0.99996,2.6787e-05,119,
0,0,-242.268,355.221,-0.93124,0.794,0.432,-0.02812,-0.028185,0.090378,-1.0772,11.3215,-0.0015302,-0.0015314,54.1692,-0.0074273,1,0,119,
0,0,-241.474,355.653,-0.95936,0.794,0.432,-0.027787,-0.027606,0.089687,-1.0784,11.3205,-0.0010314,-0.0010316,54.1994,-0.0072427,1,0,119,
0,0,-240.68,356.085,-0.98715,0.795,0.432,-0.027333,-0.027203,0.089092,-1.0796,11.3196,-0.0015002,-0.0015004,54.2267,-0.0072112,0.99996,3.2144e-05,119,
0,0,-239.885,356.517,-1.0145,0.796,0.43,-0.02696,-0.02685,0.088243,-1.0807,11.3186,-0.0015024,-0.0015028,54.2678,-0.0073175,0.99996,2.6787e-05,119,
0,0,-239.089,356.947,-1.0414,0.797,0.43,-0.02664,-0.026451,0.087317,-1.0819,11.3177,-0.001344,-0.0013447,54.2811,-0.0072998,1,0,119,
0,0,-238.292,357.377,-1.0681,0.798,0.429,-0.02634,-0.025918,0.086598,-1.0831,11.3167,-0.001342,-0.0013427,54.3231,-0.0071705,1,0,119,
0,0,-237.494,357.806,-1.0944,0.799,0.428,-0.02596,-0.02535,0.085693,-1.0843,11.3157,-0.0011881,-0.0011888,54.3406,-0.0069408,0.99996,3.2144e-05,119,
0,0,-236.695,358.234,-1.1204,0.8,0.428,-0.0255,-0.024808,0.084734,-1.0855,11.3211,-0.00086677,-0.00086725,54.3678,-0.0068014,0.99996,2.6787e-05,119,
0,0,-235.895,358.662,-1.1459,0.801,0.427,-0.02513,-0.024358,0.083827,-1.0866,11.3262,-0.0014099,-0.001411,54.3939,-0.006418,1,0,119,
