lap_count,t,x,y,z,dx,dy,dz,rot_x,rot_y,rot_z,width,kap0,kap1,speed,steering,throttle,brake,course_code,Var20
0,0,-320.204,-259.04,-0.99615,0.22,0.887,-0.002318,0.0022458,-0.0013482,-0.24407,15.9212,-0.00040823,-0.0004086,54.7508,-0.00046343,1,3.303e-06,363,
0,0,-319.984,-258.153,-0.99847,0.22,0.887,-0.002428,0.0020771,-0.0016861,-0.24409,15.9208,-0.00021662,-0.00021703,54.7711,-0.00046149,0.99999,0,363,
0,0,-319.764,-257.266,-1.0009,0.221,0.888,-0.00248,0.0017687,-0.0018958,-0.24413,15.9203,8.2e-05,8.1581e-05,54.7875,-0.00042205,1,3.303e-06,363,
0,0,-319.543,-256.378,-1.0034,0.221,0.888,-0.00276,0.0013345,-0.0020671,-0.24415,15.9199,0.00024594,0.00024548,54.8122,-0.0004201,0.99999,0,363,
0,0,-319.322,-255.49,-1.0061,0.22,0.888,-0.00309,0.0010136,-0.0024805,-0.24419,15.9193,-4.0489e-05,-4.107e-05,54.8336,-0.00045565,1,3.303e-06,363,
0,0,-319.102,-254.602,-1.0092,0.221,0.889,-0.00312,0.00086239,-0.0025818,-0.24421,15.9189,-0.00058048,-0.0005809,54.855,-0.00045371,0.99999,0,363,
0,0,-318.881,-253.713,-1.0124,0.221,0.889,-0.00303,0.00075117,-0.0026097,-0.24425,15.9184,-8.0982e-05,-8.0784e-05,54.8792,-0.00041426,1,3.303e-06,363,
0,0,-318.66,-252.824,-1.0154,0.222,0.889,-0.00308,0.00060399,-0.0025716,-0.24428,15.9179,-4.467e-05,-4.4354e-05,54.9036,-0.00041232,0.99999,0,363,
0,0,-318.438,-251.935,-1.0185,0.221,0.89,-0.00297,0.00055384,-0.0024741,-0.24432,15.9175,0.00025029,0.0002504,54.9331,-0.00044787,1,3.303e-06,363,
0,0,-318.217,-251.045,-1.0214,0.222,0.89,-0.00289,0.00053272,-0.00243,-0.24434,15.9171,-8.5418e-05,-8.5962e-05,54.9522,-0.00044593,0.99999,0,363,
