lap_count,t,x,y,z,dx,dy,dz,rot_x,rot_y,rot_z,width,kap0,kap1,speed,steering,throttle,brake,course_code,Var20
0,0,-689.176,600,16.5792,0.585,0.771,-0.0034,-1.1713e-05,0.0013165,-0.64883,14.0608,0.0005811,0.00058156,57.9872,-0.0011792,1,0,827,
0,0,-688.591,600.771,16.5758,0.585,0.772,-0.0033,-8.6884e-05,0.0011324,-0.649,14.0615,0.0001797,0.00017986,58.0175,-0.0011882,0.99999,1.1776e-05,827,
0,0,-688.006,601.543,16.5725,0.585,0.772,-0.0032,9.1951e-05,0.00096709,-0.64915,14.0621,-0.00024307,-0.00024322,58.0369,-0.0012523,1,0,827,
0,0,-687.421,602.315,16.5693,0.585,0.772,-0.0027,0.00065169,0.00089568,-0.64936,14.0605,-0.00017871,-0.00017878,58.0756,-0.0011675,0.99999,1.1776e-05,827,
0,0,-686.836,603.087,16.5666,0.586,0.772,-0.0019,0.0011219,0.00089052,-0.64955,14.0567,-0.00021056,-0.00021063,58.0931,-0.0012576,1,0,827,
0,0,-686.25,603.859,16.5647,0.586,0.773,-0.0013,0.0018339,0.00090535,-0.64975,14.0528,-0.00017761,-0.00017768,58.1228,-0.0012792,0.99999,1.1776e-05,827,
0,0,-685.664,604.632,16.5634,0.587,0.773,-0.0005,0.0027633,0.00097669,-0.64998,14.0491,-0.00024233,-0.00024248,58.1511,-0.0012392,1,0,827,
0,0,-685.077,605.405,16.5629,0.587,0.773,0.0002,0.003758,0.001067,-0.65019,14.0453,0,0,58.1803,-0.0012547,0.99999,1.1776e-05,827,
0,0,-684.49,606.178,16.5631,0.587,0.773,0.0007,0.0045765,0.0012136,-0.65038,14.0414,-5.8154e-05,-5.8238e-05,58.1944,-0.0012202,1,0,827,
0,0,-683.903,606.951,16.5638,0.587,0.773,0.0013,0.0053421,0.0013418,-0.65058,14.0375,-8.6807e-05,-8.6932e-05,58.2111,-0.0012307,0.99999,1.1776e-05,827,
0,0,-683.316,607.724,16.5651,0.588,0.774,0.0016,0.0058698,0.0014888,-0.65077,14.0338,-0.00024162,-0.00024155,58.2217,-0.0012007,1,0,827,
0,0,-682.728,608.498,16.5667,0.588,0.774,0.0017,0.0062298,0.0015794,-0.65094,14.03,-0.00033159,-0.00033145,58.2381,-0.0010582,0.99999,1.1776e-05,827,
0,0,-682.14,609.272,16.5684,0.588,0.773,0.0017,0.0063383,0.0016512,-0.65109,14.0262,-0.00026964,-0.00026962,58.2497,-0.00078359,1,0,827,
0,0,-681.552,610.045,16.5701,0.589,0.774,0.0017,0.0062694,0.0016665,-0.65122,14.0019,0.0001254,0.00012546,58.265,-0.00066426,0.99999,1.1776e-05,827,
1,0.017,-680.963,610.819,16.5718,0.589,0.774,0.0017,0.0062242,0.0016565,-0.65135,14.0116,9.0381e-05,9.0754e-05,58.2814,-0.00040852,1,0,827,
1,0.034,-680.374,611.593,16.5735,0.589,0.775,0.0015,0.0060699,0.0015856,-0.65145,14.0214,-0.00014749,-0.0001472,58.2936,-0.00010669,1,0,827,
1,0.05,-679.785,612.368,16.575,0.589,0.774,0.0014,0.0060593,0.0014207,-0.65154,14.0205,-0.00026879,-0.00026876,58.3203,-1.9289e-05,0.99999,1.1776e-05,827,
1,0.067,-679.196,613.142,16.5764,0.59,0.775,0.0013,0.0059195,0.0012336,-0.6516,14.0195,-5.7484e-05,-5.7567e-05,58.3278,-1.588e-05,1,0,827,
1,0.084,-678.606,613.917,16.5777,0.59,0.775,0.0013,0.0057409,0.00094718,-0.65165,14.0186,1.3458e-14,1.345e-14,58.3519,6.3118e-05,0.99999,1.1776e-05,827,
1,0.1,-678.016,614.692,16.579,0.59,0.775,0.001,0.0055275,0.00063731,-0.65167,14.0176,-5.7237e-05,-5.7319e-05,58.3728,-6.1976e-05,1,0,827,
1,0.117,-677.426,615.467,16.58,0.59,0.775,0.0009,0.0053455,0.00034832,-0.65168,14.0166,-8.5438e-05,-8.5561e-05,58.3856,5.2738e-05,0.99999,1.1776e-05,827,
1,0.134,-676.836,616.242,16.5809,0.591,0.776,0.0007,0.0051352,0.0001159,-0.65167,14.0158,-5.7237e-05,-5.7319e-05,58.4122,7.3528e-05,1,0,827,
1,0.15,-676.245,617.018,16.5816,0.591,0.776,0.0005,0.0048994,-2.2576e-05,-0.65168,14.0148,-1.0514e-14,-1.0515e-14,58.4278,9.7846e-06,0.99999,1.1776e-05,827,
1,0.167,-675.654,617.794,16.5821,0.591,0.776,0.0002,0.0045492,-0.00013909,-0.65167,14.0138,-0.00023925,-0.0002394,58.4417,2.2121e-05,1,0,827,
1,0.184,-675.063,618.57,16.5823,0.591,0.776,0,0.0042259,-0.00019614,-0.65163,14.0129,6.4033e-05,6.3893e-05,58.4619,-3.4014e-05,0.99999,1.1776e-05,827,
1,0.2,-674.472,619.346,16.5823,0.592,0.776,-0.0003,0.0038783,-0.00015941,-0.65159,14.0119,-8.8221e-05,-8.884e-05,58.4819,-2.8525e-05,1,0,827,
1,0.217,-673.88,620.122,16.582,0.591,0.777,-0.0003,0.0035961,-1.2331e-05,-0.65156,14.0109,-5.3447e-05,-5.4398e-05,58.5078,3.2425e-05,0.99999,1.1776e-05,827,
1,0.234,-673.289,620.899,16.5817,0.593,0.777,-0.0006,0.0034121,0.0001606,-0.65151,14.01,-0.00012181,-0.00012263,58.5208,4.3461e-05,1,0,827,
1,0.25,-672.696,621.676,16.5811,0.592,0.777,-0.0006,0.0032511,0.00045021,-0.65148,14.0091,0.00018163,0.0001814,58.5456,9.5716e-06,0.99999,1.1776e-05,827,
1,0.267,-672.104,622.453,16.5805,0.592,0.777,-0.0006,0.0031108,0.00082198,-0.65143,14.0081,-8.4705e-05,-8.4826e-05,58.5675,1.6114e-05,1,0,827,
1,0.284,-671.512,623.23,16.5799,0.593,0.778,-0.0006,0.003102,0.001169,-0.65136,14.0072,-5.6746e-05,-5.6827e-05,58.5892,-1.4843e-05,0.99999,1.1776e-05,827,
1,0.3,-670.919,624.008,16.5793,0.593,0.778,-0.0005,0.0031948,0.0015827,-0.65131,14.0062,-5.6502e-05,-5.6583e-05,58.6069,-8.3001e-06,1,0,827,
1,0.317,-670.326,624.786,16.5788,0.593,0.778,-0.0005,0.003318,0.0018566,-0.65129,14.0053,-2.792e-05,-2.8122e-05,58.6314,3.5743e-05,0.99999,1.1776e-05,827,
1,0.334,-669.733,625.564,16.5783,0.594,0.779,-0.0004,0.0035237,0.0020944,-0.65124,14.0043,-2.8784e-05,-2.9066e-05,58.6547,-3.2715e-05,1,0,827,
1,0.35,-669.139,626.343,16.5779,0.593,0.778,-0.0002,0.003754,0.00217,-0.65121,14.0033,0.00015283,0.00015278,58.6747,3.1016e-05,0.99999,1.1776e-05,827,
1,0.367,-668.546,627.121,16.5777,0.594,0.779,-0.0001,0.0039621,0.0022074,-0.65116,14.0025,3.2703e-05,3.2988e-05,58.6939,4.2973e-05,1,0,827,
1,0.384,-667.952,627.9,16.5776,0.594,0.78,0.0001,0.0042702,0.0020732,-0.65113,14.0015,-0.0001451,-0.00014481,58.7217,8.3333e-06,0.99999,1.1776e-05,827,
1,0.4,-667.358,628.68,16.5777,0.594,0.779,0.0002,0.0045548,0.0018182,-0.65112,14.0006,-2.7912e-05,-2.8032e-05,58.7378,1.563e-05,1,0,827,
1,0.417,-666.764,629.459,16.5779,0.595,0.78,0.0005,0.0049028,0.0014542,-0.65109,13.9995,6.0205e-05,5.976e-05,58.7586,-1.4815e-05,0.99999,1.1776e-05,827,
1,0.434,-666.169,630.239,16.5784,0.594,0.78,0.0008,0.0052318,0.0010578,-0.65112,13.9986,6.3452e-05,6.3233e-05,58.7797,-7.7608e-06,1,0,827,
1,0.45,-665.575,631.019,16.5792,0.595,0.78,0.001,0.0056171,0.00051411,-0.65109,13.9977,3.2289e-05,3.236e-05,58.7978,3.6794e-05,0.99999,1.1776e-05,827,
1,0.467,-664.98,631.799,16.5802,0.595,0.781,0.0014,0.0060211,5.2958e-06,-0.65111,13.9968,0.00018028,0.00018043,58.82,-3.1152e-05,1,0,827,
1,0.484,-664.385,632.58,16.5816,0.595,0.781,0.0017,0.0063688,-0.00053471,-0.65112,13.9957,0.00017984,0.00017999,58.8375,3.309e-05,0.99999,1.1776e-05,827,
1,0.5,-663.79,633.361,16.5833,0.595,0.781,0.002,0.0067353,-0.0010466,-0.65115,13.9948,-0.00014716,-0.00014686,58.8475,4.5558e-05,1,0,827,
1,0.517,-663.195,634.142,16.5853,0.595,0.782,0.0021,0.0070455,-0.0015335,-0.65116,13.9939,-0.00026074,-0.00026033,58.8747,1.1431e-05,0.99999,1.1776e-05,827,
1,0.534,-662.6,634.924,16.5874,0.596,0.781,0.0025,0.007337,-0.0019522,-0.65118,13.9929,-0.00014721,-0.00014691,58.8964,1.924e-05,1,0,827,
1,0.55,-662.004,635.705,16.5899,0.596,0.782,0.0025,0.0075346,-0.0022283,-0.65119,13.992,0.00035919,0.00035948,58.9094,-1.0695e-05,0.99999,1.1776e-05,827,
1,0.567,-661.408,636.487,16.5924,0.596,0.782,0.0025,0.0076219,-0.0023941,-0.65118,13.991,8.8526e-05,8.8888e-05,58.9247,-3.1285e-06,1,0,827,
1,0.584,-660.812,637.269,16.5949,0.596,0.783,0.0026,0.0075797,-0.0024603,-0.65119,13.99,-0.00014411,-0.00014383,58.9403,-3.3062e-05,0.99999,1.1776e-05,827,
1,0.6,-660.216,638.052,16.5975,0.596,0.782,0.0025,0.0073851,-0.002318,-0.65118,13.989,-2.7755e-05,-2.7874e-05,58.9528,-2.5496e-05,1,0,827,
1,0.617,-659.62,638.834,16.6,0.597,0.783,0.0023,0.0072264,-0.0022293,-0.65118,13.9881,5.9691e-05,5.925e-05,58.9714,1.9569e-05,0.99999,1.1776e-05,827,
1,0.634,-659.023,639.617,16.6023,0.596,0.783,0.0023,0.0070355,-0.0019955,-0.65117,13.9872,6.2915e-05,6.2699e-05,58.9886,2.7136e-05,1,0,827,
1,0.65,-658.427,640.4,16.6046,0.597,0.783,0.0022,0.0068156,-0.0018051,-0.65118,13.9862,3.1932e-05,3.2003e-05,59.0022,-2.7985e-06,0.99999,1.1776e-05,827,
1,0.667,-657.83,641.183,16.6068,0.597,0.784,0.002,0.0065696,-0.0015756,-0.65117,13.9853,-5.5518e-05,-5.5518e-05,59.0211,4.7675e-06,1,0,827,
1,0.684,-657.233,641.967,16.6088,0.597,0.784,0.0018,0.0062063,-0.0013815,-0.65114,13.9843,-0.00011565,-0.00011601,59.0372,-2.5167e-05,0.99999,1.1776e-05,827,
1,0.7,-656.636,642.751,16.6106,0.598,0.784,0.0016,0.0058154,-0.0012827,-0.65113,13.9833,-0.00011914,-0.00011964,59.0497,-1.76e-05,1,0,827,
1,0.717,-656.038,643.535,16.6122,0.597,0.784,0.0013,0.0053003,-0.0012123,-0.65114,13.9824,6.2799e-05,6.2583e-05,59.0742,2.7465e-05,0.99999,1.1776e-05,827,
1,0.734,-655.441,644.319,16.6135,0.598,0.784,0.0006,0.0049311,-0.0012193,-0.65113,13.9815,3.1943e-05,3.2014e-05,59.0878,3.5031e-05,1,0,827,
1,0.75,-654.843,645.103,16.6141,0.598,0.785,0.0001,0.0044591,-0.0013884,-0.65114,13.9805,0.00017845,0.00017859,59.1036,5.0975e-06,0.99999,1.1776e-05,827,
1,0.767,-654.245,645.888,16.6142,0.598,0.785,-0.0001,0.0037712,-0.0015994,-0.65113,13.9795,-1.3109e-14,-1.31e-14,59.1164,1.2663e-05,1,0,827,
1,0.784,-653.647,646.673,16.6141,0.598,0.785,-0.0013,0.0029163,-0.0017726,-0.65114,13.9786,-5.5634e-05,-5.5713e-05,59.1339,-1.7271e-05,0.99999,1.1776e-05,827,
1,0.8,-653.049,647.458,16.6128,0.598,0.785,-0.0016,0.0023119,-0.0019121,-0.65113,13.9776,-8.3045e-05,-8.3163e-05,59.1503,-9.7045e-06,1,0,827,
1,0.817,-652.451,648.243,16.6112,0.599,0.786,-0.0023,0.0018842,-0.0020819,-0.65114,13.9767,-5.5634e-05,-5.5713e-05,59.1681,3.5361e-05,0.99999,1.1776e-05,827,
1,0.834,-651.852,649.029,16.6089,0.599,0.786,-0.0026,0.0014034,-0.0022244,-0.65113,13.9757,0.00017756,0.0001777,59.1919,-3.2073e-05,1,0,827,
1,0.85,-651.253,649.815,16.6063,0.599,0.786,-0.0031,0.00087494,-0.0022928,-0.65114,13.9746,8.7628e-05,8.7984e-05,59.2131,3.2681e-05,0.99999,1.1776e-05,827,
1,0.867,-650.654,650.601,16.6032,0.599,0.787,-0.0032,0.00047522,-0.0022056,-0.65112,13.9738,-0.00014267,-0.00014239,59.2322,4.5661e-05,1,0,827,
1,0.884,-650.055,651.388,16.6,0.599,0.786,-0.0035,0.00019134,-0.0020783,-0.6511,13.9728,-8.3008e-05,-8.284e-05,59.2558,1.2045e-05,0.99999,1.1776e-05,827,
1,0.9,-649.456,652.174,16.5965,0.6,0.787,-0.0034,0.00015092,-0.0019149,-0.65112,13.9718,3.2004e-05,3.228e-05,59.2833,2.0366e-05,1,0,827,
1,0.917,-648.856,652.961,16.5931,0.6,0.788,-0.0033,0.00042414,-0.001719,-0.65109,13.9708,9.0053e-05,9.055e-05,59.3039,-9.0569e-06,0.99999,1.1776e-05,827,
1,0.934,-648.256,653.749,16.5898,0.6,0.787,-0.0029,0.00062367,-0.0015524,-0.65108,13.9699,-0.00014467,-0.00014446,59.3347,-9.793e-07,1,0,827,
1,0.95,-647.656,654.536,16.5869,0.6,0.788,-0.0022,0.0010223,-0.0013594,-0.65109,13.9689,6.2612e-05,6.24e-05,59.3628,-3.0402e-05,0.99999,1.1776e-05,827,
1,0.967,-647.056,655.324,16.5847,0.601,0.788,-0.0018,0.0017195,-0.0012375,-0.65108,13.968,5.8811e-05,5.8379e-05,59.3867,-2.2324e-05,1,0,827,
1,0.984,-646.455,656.112,16.5829,0.6,0.788,-0.0008,0.0027676,-0.0010942,-0.65108,13.967,0.00014935,0.00014909,59.4103,2.3254e-05,0.99999,1.1776e-05,827,
1,1,-645.855,656.9,16.5821,0.601,0.789,0,0.0037332,-0.00097021,-0.65107,13.966,-0.00028671,-0.00028693,59.4269,3.1331e-05,1,0,827,
1,1.017,-645.254,657.689,16.5821,0.601,0.789,0.0007,0.0046246,-0.00090259,-0.65104,13.965,6.1964e-05,6.183e-05,59.4486,1.9088e-06,0.99999,1.1776e-05,827,
1,1.034,-644.653,658.478,16.5828,0.602,0.789,0.0013,0.0054492,-0.00085368,-0.65103,13.9641,-3.06e-05,-3.0547e-05,59.4714,9.9864e-06,1,0,827,
1,1.05,-644.051,659.267,16.5841,0.601,0.79,0.0018,0.0062137,-0.00082343,-0.65104,13.9631,-2.4404e-05,-2.4069e-05,59.4861,-1.9436e-05,0.99999,1.1776e-05,827,
1,1.067,-643.45,660.057,16.5859,0.602,0.789,0.002,0.0069241,-0.00084961,-0.65102,13.9633,-0.00014428,-0.00014399,59.5042,-1.1358e-05,1,0,827,
1,1.084,-642.848,660.846,16.5879,0.602,0.79,0.0023,0.0073911,-0.00093196,-0.65103,13.9643,0.00035196,0.00035224,59.5153,3.4219e-05,0.99999,1.1776e-05,827,
1,1.1,-642.246,661.636,16.5902,0.602,0.79,0.0024,0.0074577,-0.0009954,-0.65106,13.9653,8.6743e-05,8.7094e-05,59.5236,-3.2703e-05,1,0,827,
1,1.117,-641.644,662.426,16.5926,0.602,0.791,0.0023,0.0074209,-0.001078,-0.65103,13.9662,8.9375e-05,8.9866e-05,59.5419,3.2562e-05,0.99999,1.1776e-05,827,
1,1.134,-641.042,663.217,16.5949,0.602,0.79,0.002,0.0071055,-0.0011039,-0.65106,13.9671,-0.0001437,-0.00014349,59.5511,4.6054e-05,1,0,827,
1,1.15,-640.44,664.007,16.5969,0.602,0.791,0.0022,0.0070409,-0.0011112,-0.65106,13.9682,-0.00016821,-0.00016828,59.5622,1.2949e-05,0.99999,1.1776e-05,827,
1,1.167,-639.838,664.798,16.5991,0.603,0.791,0.002,0.006901,-0.0010999,-0.65105,13.9691,-5.5124e-05,-5.5124e-05,59.5836,2.1781e-05,1,0,827,
1,1.184,-639.235,665.589,16.6011,0.603,0.791,0.0022,0.0069644,-0.0011071,-0.65106,13.9701,8.652e-05,8.687e-05,59.5992,-7.1295e-06,0.99999,1.1776e-05,827,
1,1.2,-638.632,666.38,16.6033,0.603,0.792,0.0023,0.0069667,-0.0011708,-0.65105,13.971,8.9145e-05,8.9634e-05,59.6189,1.4598e-06,1,0,827,
1,1.217,-638.029,667.172,16.6056,0.603,0.791,0.0022,0.0069143,-0.0012157,-0.65106,13.972,-0.00014324,-0.00014303,59.6381,-2.7451e-05,0.99999,1.1776e-05,827,
1,1.234,-637.426,667.963,16.6078,0.603,0.792,0.0023,0.0067136,-0.0013169,-0.65105,13.973,0.00023676,0.00023677,59.6494,-1.8862e-05,1,0,827,
1,1.25,-636.823,668.755,16.6101,0.604,0.792,0.002,0.0064685,-0.0014368,-0.65105,13.974,-3.0425e-05,-3.0373e-05,59.6714,2.7227e-05,0.99999,1.1776e-05,827,
1,1.267,-636.219,669.547,16.6121,0.603,0.793,0.0016,0.0061834,-0.0016131,-0.65104,13.9749,-2.4275e-05,-2.3943e-05,59.6844,3.5817e-05,1,0,827,
1,1.284,-635.616,670.34,16.6137,0.604,0.792,0.0011,0.0060063,-0.0018456,-0.65105,13.9759,-0.00014331,-0.00014302,59.6989,6.9059e-06,0.99999,1.1776e-05,827,
1,1.3,-635.012,671.132,16.6148,0.604,0.793,0.0009,0.0056025,-0.0020593,-0.65108,13.9768,0.00034932,0.00034959,59.7114,1.5495e-05,1,0,827,
1,1.317,-634.408,671.925,16.6157,0.604,0.793,-0.0001,0.0047892,-0.0022542,-0.65109,13.9778,-0.0001428,-0.00014252,59.725,-1.3416e-05,0.99999,1.1776e-05,827,
1,1.334,-633.804,672.718,16.6156,0.604,0.794,-0.0008,0.0038702,-0.0023554,-0.65108,13.9788,-2.4139e-05,-2.3809e-05,59.7386,-4.8264e-06,1,0,827,
1,1.35,-633.2,673.512,16.6148,0.605,0.793,-0.0013,0.0032364,-0.0023904,-0.65109,13.9798,-3.0042e-05,-2.999e-05,59.7564,-3.3737e-05,0.99999,1.1776e-05,827,
1,1.367,-632.595,674.305,16.6135,0.604,0.794,-0.0015,0.002688,-0.0023659,-0.65108,13.9807,6.172e-05,6.1589e-05,59.7736,-2.5148e-05,1,0,827,
1,1.384,-631.991,675.099,16.612,0.605,0.794,-0.0022,0.0020627,-0.0023226,-0.65109,13.9817,-0.00022882,-0.00022896,59.7969,2.0941e-05,0.99999,1.1776e-05,827,
1,1.4,-631.386,675.893,16.6098,0.605,0.794,-0.0026,0.0016452,-0.0022981,-0.65108,13.9827,-5.4325e-05,-5.4401e-05,59.8072,2.9531e-05,1,0,827,
1,1.417,-630.781,676.687,16.6072,0.605,0.794,-0.003,0.0011653,-0.0022548,-0.65109,13.9836,-8.1091e-05,-8.1205e-05,59.8383,6.1976e-07,0.99999,1.1776e-05,827,
1,1.434,-630.176,677.481,16.6042,0.606,0.795,-0.0032,0.00085379,-0.0022303,-0.65108,13.9846,0.00017368,0.00017347,59.8608,9.209e-06,1,0,827,
1,1.45,-629.57,678.276,16.601,0.606,0.795,-0.0033,0.00059277,-0.002187,-0.65109,13.9856,0.00028587,0.00028558,59.8756,-1.9702e-05,0.99999,1.1776e-05,827,
