lap_count,t,x,y,z,dx,dy,dz,rot_x,rot_y,rot_z,width,kap0,kap1,speed,steering,throttle,brake,course_code,Var20
0,0,-217.339,90.2948,-10.8995,0.674,-0.4384,-0.0051,-0.002587,0.017256,-2.1376,14.9725,0.00085086,0.00085173,48.1631,0.0030984,1,0,896,
0,0,-216.665,89.8564,-10.9046,0.675,-0.4386,-0.005,-0.0029249,0.016956,-2.1374,14.9741,0.00094994,0.00095077,48.2033,-0.00028965,1,7.4913e-06,896,
0,0,-215.99,89.4178,-10.9096,0.676,-0.4382,-0.0054,-0.0034166,0.017531,-2.1373,14.9758,0.00096787,0.00096857,48.2528,-0.0010796,1,0,896,
0,0,-215.314,88.9796,-10.915,0.677,-0.438,-0.0053,-0.0032205,0.017844,-2.1371,14.9774,0.00091975,0.00092095,48.2819,0.0011831,1,7.4913e-06,896,
0,0,-214.637,88.5416,-10.9203,0.677,-0.4377,-0.0053,-0.0028642,0.01792,-2.1369,14.9791,0.00095276,0.00095409,48.325,0.0022502,1,0,896,
0,0,-213.96,88.1039,-10.9256,0.679,-0.4378,-0.0048,-0.0026541,0.017783,-2.1368,14.9807,0.0012269,0.0012288,48.3697,0.0043933,1,7.4913e-06,896,
0,0,-213.281,87.6661,-10.9304,0.679,-0.4373,-0.0046,-0.0025738,0.018221,-2.1367,14.9806,0.0010211,0.0010225,48.4022,0.007505,1,0,896,
0,0,-212.602,87.2288,-10.935,0.681,-0.4372,-0.0045,-0.0023732,0.018142,-2.1364,14.9805,0.00093055,0.00093185,48.4314,0.009745,1,7.4913e-06,896,
0,0,-211.921,86.7916,-10.9395,0.681,-0.437,-0.0047,-0.0022747,0.017908,-2.136,14.9805,0.00053558,0.00053599,48.4764,0.011201,1,0,896,
0,0,-211.24,86.3546,-10.9442,0.682,-0.4368,-0.0043,-0.0016974,0.017814,-2.1353,14.9804,0.00074265,0.00074386,48.5128,0.010538,1,7.4913e-06,896,
0,0,-210.558,85.9178,-10.9485,0.682,-0.4368,-0.0039,-0.0010091,0.017343,-2.1347,14.9803,0.00068321,0.00068459,48.5636,0.0073868,1,0,896,
0,0,-209.876,85.481,-10.9524,0.684,-0.4369,-0.0042,-0.00062549,0.016081,-2.1343,14.9802,0.00072155,0.00072272,48.5883,0.0013114,1,7.4913e-06,896,
0,0,-209.192,85.0441,-10.9566,0.684,-0.4368,-0.0043,-0.00087884,0.015022,-2.1339,14.9801,0.00045866,0.00045901,48.6214,-0.001328,1,0,896,
0,0,-208.508,84.6073,-10.9609,0.685,-0.4368,-0.0042,-0.0012976,0.014146,-2.1336,14.98,0.0005759,0.00057637,48.6442,6.9773e-05,1,7.4913e-06,896,
