lap_count,t,x,y,z,dx,dy,dz,rot_x,rot_y,rot_z,width,kap0,kap1,speed,steering,throttle,brake,course_code,Var20
2,97.202,-362.79,-140.237,0.44538,0.38,0.884,0.000388,0.0053329,-0.0087486,-0.41393,9.9732,-0.0011237,-0.0011232,57.6325,-0.0091023,1,0,362,
2,97.218,-362.41,-139.353,0.44577,0.381,0.883,4e-06,0.0044519,-0.0085361,-0.41465,9.9666,-0.00083722,-0.0008373,57.6481,-0.0093933,0.99999,1.2436e-06,362,
2,97.235,-362.029,-138.47,0.44577,0.382,0.884,-0.000705,0.0038029,-0.0083741,-0.41544,9.9599,-0.00072771,-0.0007284,57.6717,-0.009529,1,0,362,
2,97.252,-361.647,-137.586,0.44507,0.382,0.884,-0.000633,0.003224,-0.0084384,-0.4163,9.9532,-0.00084538,-0.00084607,57.6914,-0.0094822,0.99999,1.2436e-06,362,
2,97.268,-361.265,-136.702,0.44444,0.384,0.884,-0.000939,0.0027083,-0.0086624,-0.41722,9.9465,-0.0011313,-0.0011322,57.7131,-0.0095069,1,0,362,
2,97.285,-360.881,-135.818,0.4435,0.384,0.884,-0.00106,0.0024746,-0.0089344,-0.4182,9.9398,-0.00096654,-0.00096712,57.7447,-0.0097245,0.99999,1.2436e-06,362,
2,97.302,-360.497,-134.934,0.44244,0.386,0.884,-0.000908,0.0024406,-0.0091632,-0.41931,9.9506,-0.0011896,-0.0011907,57.7733,-0.0098666,1,0,362,
2,97.318,-360.111,-134.05,0.44153,0.386,0.883,-0.000565,0.0025865,-0.0095078,-0.42052,9.9657,-0.0010623,-0.0010634,57.7986,-0.010077,0.99999,1.2436e-06,362,
2,97.335,-359.725,-133.167,0.44096,0.388,0.884,-0.000212,0.0030008,-0.0098172,-0.42175,9.9635,-0.0012652,-0.001266,57.8308,-0.010103,1,0,362,
2,97.352,-359.337,-132.283,0.44075,0.389,0.884,0.000172,0.0034791,-0.010032,-0.42307,9.9542,-0.0011664,-0.0011663,57.8542,-0.010058,0.99999,1.2436e-06,362,
2,97.368,-358.948,-131.399,0.44092,0.39,0.883,0.000571,0.0041279,-0.010273,-0.42441,9.9449,-0.0012605,-0.0012613,57.8797,-0.0099474,1,0,362,
2,97.385,-358.558,-130.516,0.44149,0.391,0.883,0.000714,0.0045209,-0.010337,-0.42564,9.9356,-0.0010567,-0.0010579,57.8961,-0.0096623,0.99999,1.2436e-06,362,
2,97.402,-358.167,-129.633,0.44221,0.393,0.884,0.000948,0.0048538,-0.010355,-0.42685,9.9263,-0.00090194,-0.00090266,57.9175,-0.0093088,1,0,362,
2,97.418,-357.774,-128.749,0.44316,0.393,0.883,0.000576,0.0050243,-0.010331,-0.42799,9.917,-0.00082174,-0.00082192,57.9331,-0.0088936,0.99999,1.2436e-06,362,
2,97.435,-357.381,-127.866,0.44373,0.394,0.883,0.000351,0.0048535,-0.010048,-0.42898,9.9077,-0.00097637,-0.00097678,57.9469,-0.008312,1,0,362,
