lap_count,t,x,y,z,dx,dy,dz,rot_x,rot_y,rot_z,width,kap0,kap1,speed,steering,throttle,brake,course_code,Var20
1,114.934,683.298,613.407,66.6991,0.27,0.587,-0.0418,-0.05932,-0.0067273,-0.4443,15.0779,-0.004244,-0.0042485,38.7439,-0.025814,0.99997,0,358,
1,114.95,683.568,613.994,66.6573,0.272,0.587,-0.0416,-0.058985,-0.0068003,-0.44711,15.0681,-0.0044039,-0.0044103,38.8128,-0.025402,0.99997,2.0839e-06,358,
1,114.967,683.84,614.581,66.6157,0.274,0.587,-0.0415,-0.058672,-0.0067588,-0.44995,15.0584,-0.0046356,-0.0046449,38.8636,-0.025142,1,0,358,
1,114.984,684.114,615.168,66.5742,0.276,0.587,-0.0414,-0.058419,-0.0068125,-0.45266,15.0487,-0.0044536,-0.0044624,38.9164,-0.024703,1,2.0839e-06,358,
1,115,684.39,615.755,66.5328,0.279,0.588,-0.0413,-0.058185,-0.0067704,-0.45534,15.0389,-0.0038257,-0.0038324,38.9742,-0.024195,0.99997,0,358,
1,115.017,684.669,616.343,66.4915,0.28,0.587,-0.0412,-0.058045,-0.006642,-0.45799,15.0488,-0.0037916,-0.0037946,39.0439,-0.023875,0.99997,2.0839e-06,358,
1,115.034,684.949,616.93,66.4503,0.282,0.588,-0.0412,-0.057884,-0.0065875,-0.46062,15.059,-0.0040914,-0.0040963,39.0847,-0.023482,1,0,358,
1,115.05,685.231,617.518,66.4091,0.284,0.587,-0.0411,-0.057783,-0.0064605,-0.46318,15.0692,-0.0040761,-0.0040814,39.145,-0.023155,1,2.0839e-06,358,
1,115.067,685.515,618.105,66.368,0.286,0.588,-0.0411,-0.057702,-0.0063935,-0.46571,15.0795,-0.0030173,-0.0030228,39.2064,-0.022648,0.99997,0,358,
1,115.084,685.801,618.693,66.3269,0.288,0.588,-0.041,-0.057639,-0.0062679,-0.46819,15.0897,-0.0037418,-0.0037457,39.2636,-0.022212,0.99997,2.0839e-06,358,
1,115.1,686.089,619.281,66.2859,0.289,0.589,-0.0411,-0.057634,-0.0060893,-0.47062,15.1,-0.0040094,-0.0040124,39.3178,-0.021839,1,0,358,
1,115.117,686.378,619.87,66.2448,0.292,0.588,-0.041,-0.057648,-0.0059543,-0.47302,15.0867,-0.0044509,-0.0044579,39.3683,-0.021522,1,2.0839e-06,358,
1,115.134,686.67,620.458,66.2038,0.293,0.588,-0.0412,-0.057681,-0.0057759,-0.47537,15.0709,-0.0031005,-0.0031081,39.4378,-0.02136,0.99997,0,358,
1,115.15,686.963,621.046,66.1626,0.296,0.589,-0.0413,-0.057809,-0.0055583,-0.47767,15.0552,-0.0033909,-0.0034003,39.4803,-0.021137,0.99997,2.0839e-06,358,
1,115.167,687.259,621.635,66.1213,0.296,0.588,-0.0413,-0.05796,-0.0053704,-0.4799,15.0394,-0.0030727,-0.0030802,39.5469,-0.020969,1,0,358,
1,115.184,687.555,622.223,66.08,0.299,0.589,-0.0414,-0.058171,-0.0050938,-0.48212,15.0235,-0.0040892,-0.0040984,39.5872,-0.020946,1,2.0839e-06,358,
1,115.2,687.854,622.812,66.0386,0.3,0.589,-0.0416,-0.058401,-0.004843,-0.48432,15.0078,-0.0037741,-0.0037803,39.6492,-0.020981,0.99997,0,358,
1,115.217,688.154,623.401,65.997,0.303,0.589,-0.042,-0.058689,-0.0046629,-0.48651,14.9918,-0.0034707,-0.0034773,39.6958,-0.020964,0.99997,2.0839e-06,358,
1,115.234,688.457,623.99,65.955,0.304,0.589,-0.0419,-0.058958,-0.0044204,-0.48871,14.9759,-0.0027335,-0.0027368,39.7544,-0.020901,1,0,358,
1,115.25,688.761,624.579,65.9131,0.306,0.59,-0.0422,-0.059208,-0.0042351,-0.49089,14.9601,-0.0030108,-0.0030146,39.8172,-0.020964,1,2.0839e-06,358,
