lap_count,t,x,y,z,dx,dy,dz,rot_x,rot_y,rot_z,width,kap0,kap1,speed,steering,throttle,brake,course_code,Var20
0,0,-947.802,-1757.3,145.829,-0.449,-0.48,-0.004,0.00063223,0.034525,2.3623,16.4154,-0.014561,-0.014424,38.97,-0.02025,0.99996,1.5464e-05,349,
0,0,-948.251,-1757.78,145.825,-0.45,-0.47,-0.003,-1.3756e-06,0.034365,2.3605,16.4354,-0.0086094,-0.0085493,39.0408,-0.019457,0.99996,0,349,
0,0,-948.701,-1758.25,145.822,-0.452,-0.47,-0.005,-0.0010841,0.033032,2.3589,16.451,-0.0033831,-0.0033903,39.0744,-0.018931,1,0,349,
0,0,-949.153,-1758.72,145.817,-0.454,-0.47,-0.004,-0.0025706,0.032049,2.3575,16.4643,-0.0024053,-0.0024104,39.1194,-0.0183,1,2.6482e-05,349,
0,0,-949.607,-1759.19,145.813,-0.456,-0.47,-0.005,-0.0039305,0.030748,2.3561,16.4755,-0.0019188,-0.0019229,39.1669,-0.017387,0.99996,1.5464e-05,349,
0,0,-950.063,-1759.66,145.808,-0.456,-0.47,-0.005,-0.0054036,0.029159,2.3546,16.4824,-0.0023778,-0.0023828,39.2225,-0.016584,0.99996,0,349,
0,0,-950.519,-1760.13,145.803,-0.458,-0.47,-0.005,-0.0063813,0.028336,2.3529,16.4872,-0.0023748,-0.0023798,39.2419,-0.015682,1,0,349,
0,0,-950.977,-1760.6,145.798,-0.46,-0.47,-0.006,-0.0067812,0.028662,2.3508,16.4891,-0.002365,-0.0023716,39.3167,-0.014511,1,2.6482e-05,349,
0,0,-951.437,-1761.07,145.792,-0.46,-0.47,-0.005,-0.0067696,0.028175,2.3487,16.4887,-0.0072464,-0.0072034,39.3614,-0.013446,0.99996,1.5464e-05,349,
0,0,-951.897,-1761.54,145.787,-0.463,-0.47,-0.006,-0.0061331,0.026957,2.3466,16.4858,-0.0053095,-0.0051909,39.4181,-0.012475,0.99996,0,349,
0,0,-952.36,-1762.01,145.781,-0.464,-0.46,-0.005,-0.005055,0.026399,2.3445,16.4805,2.8823e-05,0.00015108,39.4731,-0.011419,1,0,349,
0,0,-952.824,-1762.47,145.776,-0.466,-0.47,-0.006,-0.0043657,0.026832,2.3427,16.4723,0.0026154,0.0026631,39.5483,-0.010593,1,2.6482e-05,349,
0,0,-953.29,-1762.94,145.77,-0.467,-0.47,-0.005,-0.0040208,0.0275,2.3412,16.461,-0.0067153,-0.0066693,39.585,-0.0098573,0.99996,1.5464e-05,349,
0,0,-953.757,-1763.41,145.765,-0.468,-0.47,-0.006,-0.0039867,0.027125,2.3401,16.4476,-0.0050076,-0.0048893,39.6231,-0.0092027,0.99996,0,349,
0,0,-954.225,-1763.88,145.759,-0.47,-0.46,-0.005,-0.0038595,0.027486,2.3389,16.4322,4.5939e-05,0.00016519,39.6692,-0.0087673,1,0,349,
0,0,-954.695,-1764.34,145.754,-0.472,-0.47,-0.006,-0.003644,0.027627,2.3378,16.4142,-0.0017731,-0.0016784,39.7311,-0.0085893,1,2.6482e-05,349,
0,0,-955.167,-1764.81,145.748,-0.472,-0.47,-0.005,-0.0031943,0.028364,2.3367,16.3933,-0.0045068,-0.0043896,39.7783,-0.0087138,0.99996,1.5464e-05,349,
0,0,-955.639,-1765.28,145.743,-0.474,-0.46,-0.006,-0.0032313,0.02785,2.3358,16.371,6.4347e-05,0.00018214,39.8128,-0.0089568,0.99996,0,349,
0,0,-956.113,-1765.74,145.737,-0.476,-0.47,-0.005,-0.003637,0.027013,2.3351,16.346,-0.0017501,-0.0016566,39.8597,-0.0088799,1,0,349,
0,0,-956.589,-1766.21,145.732,-0.476,-0.47,-0.005,-0.0046069,0.025305,2.3345,16.3191,-0.0035675,-0.0034506,39.9092,-0.0089283,1,2.6482e-05,349,
0,0,-957.065,-1766.68,145.727,-0.478,-0.46,-0.006,-0.0054444,0.02438,2.3339,16.2908,0.00053551,0.00065201,39.9467,-0.0088639,0.99996,1.5464e-05,349,
0,0,-957.543,-1767.14,145.721,-0.478,-0.47,-0.005,-0.0061661,0.024631,2.3331,16.26,-0.0017152,-0.0016226,39.9681,-0.008901,0.99996,0,349,
0,0,-958.021,-1767.61,145.716,-0.48,-0.47,-0.006,-0.006779,0.025159,2.3323,16.2279,-0.0037671,-0.003651,40.0353,-0.0088468,1,0,349,
0,0,-958.501,-1768.08,145.71,-0.481,-0.46,-0.005,-0.0069084,0.02693,2.3315,16.1932,-0.0031396,-0.0029743,40.0939,-0.0087104,1,2.6482e-05,349,
0,0,-958.982,-1768.54,145.705,-0.481,-0.47,-0.006,-0.0069286,0.028408,2.3305,16.1573,-0.0028658,-0.002748,40.1089,-0.008352,0.99996,1.5464e-05,349,
0,0,-959.463,-1769.01,145.699,-0.482,-0.46,-0.007,-0.0070494,0.029624,2.3297,16.1202,-0.00039921,-0.00030461,40.1033,-0.0077328,0.99996,0,349,
0,0,-959.945,-1769.47,145.692,-0.482,-0.46,-0.007,-0.0070818,0.030602,2.3287,16.082,0.0014434,0.0015597,40.0931,-0.0072158,1,0,349,
0,0,-960.427,-1769.93,145.685,-0.482,-0.47,-0.007,-0.0073622,0.032646,2.3279,16.0415,-0.0035169,-0.0034023,40.1044,-0.0067907,1,2.6482e-05,349,
0,0,-960.909,-1770.4,145.678,-0.484,-0.46,-0.008,-0.0074205,0.033939,2.327,16.0004,-0.0012849,-0.0011926,40.1164,-0.0066138,0.99996,1.5464e-05,349,
0,0,-961.393,-1770.86,145.67,-0.484,-0.46,-0.008,-0.0071434,0.034104,2.3261,15.958,0.00079126,0.00090642,40.1542,-0.0067285,0.99996,0,349,
0,0,-961.877,-1771.32,145.662,-0.485,-0.47,-0.008,-0.0063146,0.034003,2.3251,15.9139,0.00021883,0.00037945,40.1972,-0.0067291,1,0,349,
0,0,-962.362,-1771.79,145.654,-0.487,-0.46,-0.009,-0.0050533,0.033189,2.3242,15.8692,-0.0046278,-0.0044698,40.2472,-0.0068324,1,2.6482e-05,349,
0,0,-962.849,-1772.25,145.645,-0.488,-0.47,-0.007,-0.0046875,0.032591,2.3234,15.8223,-0.0043431,-0.0042314,40.3147,-0.0066581,0.99996,1.5464e-05,349,
0,0,-963.337,-1772.72,145.638,-0.49,-0.46,-0.006,-0.004553,0.033345,2.3227,15.7739,-0.0014791,-0.0013897,40.3744,-0.0068101,0.99996,0,349,
0,0,-963.827,-1773.18,145.632,-0.491,-0.46,-0.006,-0.0050451,0.035146,2.322,15.7225,0.0010098,0.0011219,40.4328,-0.0070897,1,0,349,
0,0,-964.318,-1773.64,145.626,-0.491,-0.47,-0.006,-0.0053516,0.037887,2.3213,15.6694,-0.0038865,-0.0037762,40.475,-0.0070245,1,2.6482e-05,349,
0,0,-964.809,-1774.11,145.62,-0.493,-0.46,-0.006,-0.0051544,0.039216,2.3205,15.6154,-0.001465,-0.0013766,40.4975,-0.0070943,0.99996,1.5464e-05,349,
0,0,-965.302,-1774.57,145.614,-0.494,-0.46,-0.006,-0.0054144,0.040877,2.3198,15.5591,0.0014363,0.001549,40.5408,-0.0067994,0.99996,0,349,
0,0,-965.796,-1775.03,145.608,-0.494,-0.47,-0.006,-0.0055389,0.041045,2.319,15.5022,0.0017402,0.0018985,40.5908,-0.0063616,1,0,349,
0,0,-966.29,-1775.5,145.602,-0.495,-0.46,-0.008,-0.005538,0.041563,2.3183,15.4446,-0.0034875,-0.0033323,40.6064,-0.0057953,1,2.6482e-05,349,
0,0,-966.785,-1775.96,145.594,-0.495,-0.47,-0.009,-0.0052029,0.039871,2.3175,15.386,-0.0034311,-0.003322,40.6494,-0.0055761,0.99996,1.5464e-05,349,
0,0,-967.28,-1776.43,145.585,-0.497,-0.46,-0.007,-0.0053634,0.036469,2.3169,15.3275,-0.0016562,-0.0015689,40.6769,-0.005221,0.99996,0,349,
0,0,-967.777,-1776.89,145.578,-0.497,-0.46,-0.008,-0.0056408,0.036658,2.3162,15.2658,0.0010259,0.0011378,40.7314,-0.0047434,1,0,349,
0,0,-968.274,-1777.35,145.57,-0.499,-0.47,-0.007,-0.0060217,0.035922,2.3156,15.2051,0.0015262,0.0016833,40.8189,-0.004376,1,2.6482e-05,349,
0,0,-968.773,-1777.82,145.563,-0.499,-0.46,-0.009,-0.0057375,0.036018,2.315,15.1436,-0.0030379,-0.002884,40.8608,-0.0041078,0.99996,1.5464e-05,349,
0,0,-969.272,-1778.28,145.554,-0.499,-0.47,-0.01,-0.0049332,0.033865,2.3145,15.0817,0.00069014,0.00084284,40.8958,-0.0035719,0.99996,0,349,
0,0,-969.771,-1778.75,145.544,-0.501,-0.46,-0.009,-0.0042784,0.029688,2.314,15.0191,0.00038699,0.00049572,40.9253,-0.0033504,1,0,349,
0,0,-970.272,-1779.21,145.535,-0.502,-0.47,-0.01,-0.0043182,0.026118,2.3136,14.9558,-0.0018021,-0.0017165,40.9861,-0.0027595,1,2.6482e-05,349,
