lap_count,t,x,y,z,dx,dy,dz,rot_x,rot_y,rot_z,width,kap0,kap1,speed,steering,throttle,brake,course_code,Var20
0,0,-316.676,306.282,1.1894,0.65,0.489,-0.0215,-0.023342,0.10691,-0.93416,10.3988,-0.00039318,-0.00039426,48.7392,-0.014409,0.99999,1.8055e-05,346,
0,0,-316.026,306.771,1.1679,0.65,0.489,-0.02177,-0.023752,0.10663,-0.9359,10.4007,-0.0016525,-0.0016542,48.7644,-0.014381,1,0,346,
0,0,-315.376,307.26,1.1461,0.652,0.489,-0.022,-0.024131,0.10619,-0.93766,10.4026,-0.0025769,-0.0025791,48.8019,-0.014422,0.99999,0,346,
0,0,-314.724,307.749,1.1241,0.654,0.487,-0.02215,-0.024428,0.10578,-0.93946,10.4044,-0.0024465,-0.0024486,48.8514,-0.014401,1,2.7778e-05,346,
0,0,-314.07,308.236,1.1019,0.655,0.487,-0.02243,-0.024652,0.10534,-0.94131,10.4063,-0.0021352,-0.0021372,48.8989,-0.014437,0.99999,1.8055e-05,346,
0,0,-313.415,308.723,1.0795,0.657,0.486,-0.02248,-0.024764,0.10487,-0.9432,10.4081,-0.0023505,-0.0023519,48.9281,-0.014421,1,0,346,
0,0,-312.758,309.209,1.057,0.658,0.485,-0.02251,-0.024799,0.10442,-0.94515,10.41,-0.0020921,-0.0020926,48.9831,-0.01436,0.99999,0,346,
0,0,-312.1,309.694,1.0345,0.659,0.484,-0.02266,-0.024812,0.10395,-0.94712,10.4118,-0.0025937,-0.0025966,49.0161,-0.014422,1,2.7778e-05,346,
0,0,-311.441,310.178,1.0119,0.66,0.483,-0.022589,-0.024799,0.10355,-0.94907,10.4137,-0.0024928,-0.0024969,49.0425,-0.014436,0.99999,1.8055e-05,346,
0,0,-310.781,310.661,0.98928,0.663,0.482,-0.022658,-0.024768,0.10316,-0.95105,10.4155,-0.0021643,-0.0021661,49.0775,-0.014407,1,0,346,
0,0,-310.118,311.143,0.96662,0.664,0.482,-0.02266,-0.02472,0.10276,-0.95304,10.4174,-0.0020267,-0.0020277,49.1447,-0.014416,0.99999,0,346,
0,0,-309.454,311.625,0.94396,0.664,0.48,-0.022672,-0.024576,0.10234,-0.95503,10.4192,-0.0027413,-0.0027432,49.1728,-0.014389,1,2.7778e-05,346,
0,0,-308.79,312.105,0.92129,0.667,0.48,-0.022597,-0.024455,0.10194,-0.95703,10.4211,-0.0026379,-0.0026405,49.1917,-0.014398,0.99999,1.8055e-05,346,
0,0,-308.123,312.585,0.89869,0.668,0.478,-0.022587,-0.024315,0.10152,-0.95906,10.4306,-0.0026061,-0.0026068,49.2494,-0.01437,1,0,346,
0,0,-307.455,313.063,0.87611,0.67,0.478,-0.02254,-0.024149,0.10104,-0.96103,10.4442,-0.0021317,-0.0021323,49.2739,-0.01438,0.99999,0,346,
0,0,-306.785,313.541,0.85357,0.671,0.476,-0.022548,-0.024037,0.10066,-0.96297,10.4531,-0.0024754,-0.0024761,49.3167,-0.014427,1,2.7778e-05,346,
0,0,-306.114,314.017,0.83102,0.672,0.476,-0.022545,-0.023941,0.1003,-0.96489,10.4621,-0.0020006,-0.0020018,49.3592,-0.014362,0.99999,1.8055e-05,346,
0,0,-305.442,314.493,0.80847,0.674,0.474,-0.022583,-0.023899,0.099881,-0.96679,10.4711,-0.0022466,-0.0022498,49.3817,-0.014428,1,0,346,
0,0,-304.768,314.967,0.78589,0.674,0.474,-0.02264,-0.02391,0.099557,-0.96867,10.48,-0.0021819,-0.0021857,49.4183,-0.014443,0.99999,0,346,
0,0,-304.094,315.441,0.76325,0.677,0.473,-0.022715,-0.024012,0.099301,-0.97052,10.489,-0.0025263,-0.0025292,49.4475,-0.014412,1,2.7778e-05,346,
0,0,-303.417,315.914,0.74054,0.678,0.472,-0.022817,-0.024133,0.099104,-0.97235,10.498,-0.0022772,-0.0022787,49.505,-0.014422,0.99999,1.8055e-05,346,
0,0,-302.739,316.386,0.71772,0.679,0.471,-0.022944,-0.024312,0.098964,-0.97415,10.507,-0.0021543,-0.0021558,49.5319,-0.014395,1,0,346,
0,0,-302.06,316.857,0.69478,0.681,0.47,-0.023076,-0.024511,0.09888,-0.97597,10.516,-0.0020459,-0.0020487,49.5556,-0.014405,0.99999,0,346,
0,0,-301.379,317.327,0.6717,0.681,0.469,-0.023209,-0.024723,0.09889,-0.97773,10.525,-0.0020924,-0.0020944,49.5881,-0.014378,1,2.7778e-05,346,
0,0,-300.698,317.796,0.64849,0.684,0.469,-0.023378,-0.02496,0.099009,-0.97954,10.534,-0.0025511,-0.0025529,49.6328,-0.014388,0.99999,1.8055e-05,346,
0,0,-300.014,318.265,0.62511,0.684,0.467,-0.023515,-0.025176,0.099102,-0.98134,10.5431,-0.0023701,-0.0023717,49.6642,-0.01436,1,0,346,
0,0,-299.33,318.732,0.6016,0.686,0.466,-0.023648,-0.025412,0.099217,-0.98316,10.5521,-0.0018549,-0.0018571,49.7047,-0.01437,0.99999,0,346,
0,0,-298.644,319.198,0.57795,0.688,0.466,-0.023755,-0.025633,0.099353,-0.985,10.5611,-0.002132,-0.0021333,49.7339,-0.014418,1,2.7778e-05,346,
0,0,-297.956,319.664,0.55419,0.688,0.465,-0.023824,-0.025874,0.099469,-0.98685,10.5702,-0.0022943,-0.0022955,49.7819,-0.014428,0.99999,1.8055e-05,346,
0,0,-297.268,320.129,0.53037,0.69,0.463,-0.023918,-0.02602,0.099641,-0.98869,10.5793,-0.0026443,-0.0026462,49.8178,-0.014326,1,0,346,
0,0,-296.578,320.592,0.50645,0.691,0.463,-0.024012,-0.026149,0.099754,-0.99059,10.5883,-0.0021724,-0.002174,49.8392,-0.014091,0.99999,0,346,
0,0,-295.887,321.055,0.48244,0.693,0.461,-0.024028,-0.026222,0.099811,-0.99252,10.5974,-0.0022878,-0.00229,49.8858,-0.014012,1,2.7778e-05,346,
0,0,-295.194,321.516,0.45841,0.694,0.461,-0.024054,-0.026278,0.099923,-0.99447,10.6064,-0.0023347,-0.0023362,49.9275,-0.01375,0.99999,1.8055e-05,346,
0,0,-294.5,321.977,0.43436,0.696,0.46,-0.023949,-0.026348,0.10002,-0.99636,10.6155,-0.0023883,-0.0023891,49.9422,-0.01356,1,0,346,
0,0,-293.804,322.437,0.41041,0.697,0.458,-0.023882,-0.026296,0.10005,-0.99835,10.6246,-0.0020437,-0.0020448,50.0117,-0.013563,0.99999,0,346,
0,0,-293.107,322.895,0.38653,0.698,0.458,-0.023882,-0.02601,0.10007,-1.0004,10.6337,-0.0023201,-0.0023216,50.0397,-0.013339,1,2.7778e-05,346,
0,0,-292.409,323.353,0.36264,0.7,0.457,-0.023645,-0.025662,0.10011,-1.0024,10.6428,-0.0025975,-0.002599,50.0786,-0.013026,0.99999,1.8055e-05,346,
0,0,-291.709,323.81,0.339,0.701,0.455,-0.023413,-0.025472,0.10028,-1.0044,10.6608,-0.002483,-0.0024838,50.1178,-0.012793,1,0,346,
0,0,-291.008,324.265,0.31559,0.703,0.455,-0.023123,-0.025232,0.10048,-1.0063,10.6948,-0.0023647,-0.0023654,50.1381,-0.012488,0.99999,0,346,
0,0,-290.305,324.72,0.29246,0.704,0.453,-0.023009,-0.024683,0.10059,-1.0083,10.7288,-0.0025334,-0.0025345,50.2,-0.012377,1,2.7778e-05,346,
0,0,-289.601,325.173,0.26946,0.705,0.452,-0.022553,-0.024061,0.10084,-1.0104,10.7628,-0.0025137,-0.0025166,50.2342,-0.012343,0.99999,1.8055e-05,346,
0,0,-288.896,325.625,0.2469,0.707,0.451,-0.022162,-0.023498,0.10126,-1.0123,10.7969,-0.0025079,-0.0025107,50.2686,-0.012103,1,0,346,
0,0,-288.189,326.076,0.22474,0.709,0.45,-0.021701,-0.02299,0.10171,-1.0141,10.8309,-0.0021758,-0.0021773,50.2919,-0.011783,0.99999,0,346,
0,0,-287.48,326.526,0.20304,0.71,0.449,-0.021417,-0.022538,0.102,-1.0159,10.8627,-0.0019543,-0.001955,50.3397,-0.011535,1,2.7778e-05,346,
0,0,-286.77,326.975,0.18162,0.711,0.448,-0.021124,-0.021827,0.10241,-1.0177,10.8783,-0.0021667,-0.0021682,50.3825,-0.011352,0.99999,1.8055e-05,346,
0,0,-286.059,327.423,0.1605,0.712,0.447,-0.020762,-0.021058,0.103,-1.0195,10.8939,-0.0024821,-0.002485,50.4136,-0.011345,1,0,346,
0,0,-285.347,327.87,0.13974,0.714,0.446,-0.020196,-0.020662,0.10372,-1.0212,10.9096,-0.002264,-0.0022665,50.4378,-0.011269,0.99999,0,346,
0,0,-284.633,328.316,0.11954,0.716,0.445,-0.019857,-0.020347,0.10441,-1.0227,10.9252,-0.0023906,-0.0023922,50.4936,-0.011007,1,2.7778e-05,346,
0,0,-283.917,328.761,0.099683,0.716,0.444,-0.019984,-0.019948,0.10499,-1.0242,10.9409,-0.0018676,-0.0018684,50.5056,-0.010818,0.99999,1.8055e-05,346,
0,0,-283.201,329.205,0.079699,0.718,0.442,-0.019621,-0.019311,0.10579,-1.0258,10.9566,-0.0018078,-0.0018081,50.5464,-0.010433,1,0,346,
0,0,-282.483,329.647,0.060078,0.719,0.443,-0.01955,-0.019028,0.10676,-1.0272,10.9723,-0.0017554,-0.0017551,50.5828,-0.010124,0.99999,0,346,
0,0,-281.764,330.09,0.040529,0.72,0.441,-0.019103,-0.018822,0.10768,-1.0285,10.988,-0.0021356,-0.0021366,50.6122,-0.0098845,1,2.7778e-05,346,
0,0,-281.044,330.531,0.021426,0.721,0.44,-0.019169,-0.01869,0.10838,-1.0298,11.0131,-0.0015165,-0.0015178,50.6381,-0.0095828,0.99999,1.8055e-05,346,
0,0,-280.323,330.971,0.0022565,0.723,0.44,-0.019029,-0.018487,0.10913,-1.0311,11.0384,-0.0016836,-0.0016852,50.6767,-0.0091125,1,0,346,
0,0,-279.6,331.411,-0.016772,0.723,0.439,-0.019117,-0.018344,0.10993,-1.0323,11.0638,-0.0014707,-0.0014721,50.7214,-0.0088402,0.99999,0,346,
0,0,-278.877,331.85,-0.035889,0.725,0.438,-0.018968,-0.018364,0.11095,-1.0334,11.0892,-0.0018513,-0.0018533,50.7289,-0.0084904,1,2.7778e-05,346,
0,0,-278.152,332.288,-0.054857,0.725,0.438,-0.018837,-0.018531,0.11172,-1.0345,11.1146,-0.0014979,-0.001499,50.7856,-0.0082104,0.99999,1.8055e-05,346,
0,0,-277.427,332.726,-0.073694,0.727,0.436,-0.019184,-0.018559,0.1123,-1.0355,11.1363,-0.0017767,-0.0017771,50.7983,-0.0078676,1,0,346,
0,0,-276.7,333.162,-0.092879,0.728,0.437,-0.019063,-0.018471,0.11316,-1.0367,11.1302,-0.0013887,-0.0013884,50.8356,-0.0076944,0.99999,0,346,
0,0,-275.972,333.599,-0.11194,0.729,0.435,-0.019062,-0.01841,0.11395,-1.0377,11.124,-0.0011891,-0.0011893,50.8825,-0.0073218,1,2.7778e-05,346,
0,0,-275.243,334.034,-0.131,0.73,0.435,-0.018948,-0.018448,0.11446,-1.0387,11.1179,-0.00094883,-0.00095009,50.9022,-0.0070274,0.99999,1.8055e-05,346,
0,0,-274.513,334.469,-0.14995,0.73,0.435,-0.019101,-0.018573,0.1149,-1.0397,11.1117,-0.0016542,-0.001656,50.9481,-0.0068032,1,0,346,
0,0,-273.783,334.904,-0.16905,0.732,0.434,-0.019107,-0.01862,0.11529,-1.0407,11.1056,-0.0015537,-0.0015551,50.9708,-0.0067687,0.99999,0,346,
0,0,-273.051,335.338,-0.18816,0.733,0.433,-0.019211,-0.018733,0.11562,-1.0416,11.0994,-0.0012824,-0.0012837,51.0031,-0.0068085,1,2.7778e-05,346,
0,0,-272.318,335.771,-0.20737,0.733,0.433,-0.01929,-0.018867,0.1159,-1.0425,11.0933,-0.0011059,-0.0011075,51.0433,-0.0067815,0.99999,1.8055e-05,346,
0,0,-271.585,336.204,-0.22666,0.735,0.432,-0.019414,-0.019061,0.11606,-1.0434,11.0871,-0.0011393,-0.0011412,51.0644,-0.0068146,1,0,346,
0,0,-270.85,336.636,-0.24607,0.735,0.432,-0.019618,-0.019273,0.11625,-1.0443,11.0974,-0.00093334,-0.00093434,51.1017,-0.0067936,0.99999,0,346,
0,0,-270.115,337.068,-0.26569,0.737,0.432,-0.019803,-0.0195,0.11641,-1.0452,11.1151,-0.001441,-0.0014418,51.1367,-0.0068213,1,2.7778e-05,346,
0,0,-269.378,337.5,-0.2855,0.737,0.431,-0.019963,-0.019749,0.11666,-1.0461,11.1327,-0.0013378,-0.0013381,51.17,-0.0068051,0.99999,1.8055e-05,346,
0,0,-268.641,337.931,-0.30546,0.738,0.43,-0.020232,-0.020015,0.11682,-1.047,11.1504,-0.0010285,-0.0010292,51.2006,-0.0068284,1,0,346,
0,0,-267.903,338.361,-0.32569,0.739,0.43,-0.020492,-0.020338,0.11707,-1.0479,11.1681,-0.0010252,-0.0010259,51.2317,-0.0068143,0.99999,0,346,
0,0,-267.164,338.791,-0.34618,0.74,0.43,-0.020701,-0.020609,0.11729,-1.0488,11.1822,-0.0011895,-0.0011903,51.2631,-0.0067626,1,2.7778e-05,346,
0,0,-266.424,339.221,-0.36688,0.741,0.429,-0.020906,-0.020933,0.11749,-1.0497,11.1861,-0.0013582,-0.0013589,51.2989,-0.0068234,0.99999,1.8055e-05,346,
0,0,-265.683,339.65,-0.38779,0.742,0.429,-0.021142,-0.021241,0.11767,-1.0506,11.19,-0.00098999,-0.00099053,51.3258,-0.0068402,1,0,346,
0,0,-264.941,340.079,-0.40893,0.743,0.428,-0.02139,-0.021532,0.11786,-1.0515,11.1938,-0.00072645,-0.00072687,51.3639,-0.0068173,0.99999,0,346,
0,0,-264.198,340.507,-0.43032,0.743,0.428,-0.02158,-0.021771,0.11804,-1.0525,11.1976,-0.0013502,-0.0013515,51.3964,-0.0066819,1,2.7778e-05,346,
0,0,-263.455,340.935,-0.4519,0.744,0.428,-0.021808,-0.021988,0.11816,-1.0534,11.2015,-0.0014403,-0.0014417,51.4289,-0.0064143,0.99999,1.8055e-05,346,
0,0,-262.711,341.363,-0.47371,0.746,0.426,-0.021934,-0.022152,0.11826,-1.0544,11.2054,-0.0010864,-0.0010872,51.4703,-0.0061985,1,0,346,
0,0,-261.965,341.789,-0.49564,0.746,0.427,-0.0221,-0.022295,0.11835,-1.0553,11.2092,-0.00045233,-0.00045247,51.4911,-0.0061225,0.99999,0,346,
0,0,-261.219,342.216,-0.51774,0.747,0.426,-0.022234,-0.022384,0.11841,-1.0563,11.2131,-0.0012475,-0.0012487,51.5392,-0.0058822,1,2.7778e-05,346,
