lap_count,t,x,y,z,dx,dy,dz,rot_x,rot_y,rot_z,width,kap0,kap1,speed,steering,throttle,brake,course_code,Var20
0,0,-45.1079,-41.3624,12.6907,0.7182,0.5262,0.0007,0.0054466,0.00038627,-0.93652,14.2079,0.00031924,0.00031938,53.3392,0.0050436,0.99999,1.6029e-05,791,
0,0,-44.3897,-40.8362,12.6914,0.7184,0.5266,0.0002,0.0049151,0.00061134,-0.93606,14.208,0.00035277,0.00035292,53.3569,0.0049406,1,0,791,
0,0,-43.6713,-40.3096,12.6916,0.7185,0.5271,-0.0003,0.0043055,0.00094305,-0.93557,14.208,0.00036137,0.00036153,53.3792,0.0049137,0.99999,1.6029e-05,791,
0,0,-42.9528,-39.7825,12.6913,0.7186,0.5276,-0.0009,0.0036257,0.0011499,-0.93507,14.208,0.00031783,0.00031796,53.3972,0.0048184,1,0,791,
0,0,-42.2342,-39.2549,12.6904,0.7189,0.528,-0.0013,0.0030094,0.0013863,-0.93452,14.208,0.00034885,0.00034898,53.4189,0.0046614,0.99999,1.6029e-05,791,
0,0,-41.5153,-38.7269,12.6891,0.7189,0.5284,-0.0019,0.0021082,0.0016497,-0.93402,14.2079,0.00040252,0.00040268,53.4417,0.0044489,1,0,791,
0,0,-40.7964,-38.1985,12.6872,0.719,0.5289,-0.0024,0.0014082,0.0019372,-0.93346,14.208,0.00039919,0.00039937,53.4611,0.0042864,0.99999,1.6029e-05,791,
0,0,-40.0774,-37.6696,12.6848,0.7192,0.5294,-0.0027,0.00064804,0.0020751,-0.93288,14.2318,0.00044555,0.00044578,53.4878,0.0041688,1,0,791,
0,0,-39.3582,-37.1402,12.6821,0.7193,0.5299,-0.003,0.00015902,0.0019426,-0.93232,14.223,0.00048416,0.00048442,53.5139,0.0040916,0.99999,1.6029e-05,791,
0,0,-38.6389,-36.6103,12.6791,0.7195,0.5306,-0.0031,-0.0002663,0.0018802,-0.93175,14.208,0.00054438,0.00054465,53.5453,0.004052,1,0,791,
