lap_count,t,x,y,z,dx,dy,dz,rot_x,rot_y,rot_z,width,kap0,kap1,speed,steering,throttle,brake,course_code,Var20
3,114.301,-530.613,-688.398,174.308,-0.058,0.842,0.005,0.0090624,0.024535,0.064386,10.8464,-0.0011415,-0.0011428,50.6017,-0.0046391,0.99998,8.4137e-07,469,
3,114.317,-530.671,-687.556,174.313,-0.057,0.843,0.004,0.0091406,0.024261,0.063772,10.8539,-0.00090979,-0.00091041,50.6167,-0.004822,1,2.0012e-05,469,
3,114.334,-530.728,-686.713,174.317,-0.057,0.844,0.005,0.0092371,0.024043,0.063139,10.8614,-0.00064942,-0.00064944,50.6583,-0.0053093,0.99998,1.6827e-06,469,
3,114.351,-530.785,-685.869,174.322,-0.056,0.844,0.005,0.0093146,0.023808,0.062488,10.8689,-0.00083711,-0.0008371,50.6914,-0.0061544,1,2.0853e-05,469,
3,114.367,-530.841,-685.025,174.327,-0.056,0.845,0.005,0.0093721,0.023629,0.06178,10.8689,-0.00064704,-0.00064706,50.7214,-0.0065791,0.99998,2.5241e-06,469,
3,114.384,-530.897,-684.18,174.332,-0.055,0.845,0.005,0.009449,0.023544,0.061091,10.8605,-0.00085994,-0.00086042,50.7475,-0.0065099,1,2.1695e-05,469,
3,114.401,-530.952,-683.335,174.337,-0.055,0.846,0.005,0.0095058,0.023481,0.060347,10.8521,-0.00065715,-0.00065788,50.7783,-0.0062472,0.99998,3.3655e-06,469,
3,114.417,-531.007,-682.489,174.342,-0.054,0.847,0.006,0.0095425,0.023439,0.059546,10.8437,-0.00081959,-0.00082002,50.8167,-0.0061587,1,2.2536e-05,469,
3,114.434,-531.061,-681.642,174.348,-0.054,0.847,0.005,0.0095985,0.023491,0.058764,10.8403,-0.0010133,-0.0010137,50.8392,-0.0059134,0.99998,4.2069e-06,469,
3,114.451,-531.115,-680.795,174.353,-0.053,0.847,0.005,0.0097102,0.023565,0.057961,10.8563,-0.0010496,-0.0010502,50.8781,-0.0060913,1,2.3378e-05,469,
3,114.467,-531.168,-679.948,174.358,-0.052,0.848,0.006,0.0098018,0.023619,0.057103,10.8724,-0.00045732,-0.00045782,50.9072,-0.0061034,0.99998,5.0482e-06,469,
3,114.484,-531.22,-679.1,174.364,-0.052,0.849,0.005,0.009875,0.023693,0.056264,10.8885,-0.00083758,-0.00083844,50.925,-0.0059664,1,2.4219e-05,469,
3,114.501,-531.272,-678.251,174.369,-0.052,0.849,0.006,0.009929,0.023748,0.055407,10.9045,-0.0012141,-0.0012153,50.9706,-0.0059636,0.99998,5.8896e-06,469,
3,114.517,-531.324,-677.402,174.375,-0.05,0.85,0.006,0.0099638,0.023709,0.054531,10.9206,-0.00083649,-0.00083736,50.9989,-0.0063232,1,2.506e-05,469,
3,114.534,-531.374,-676.552,174.381,-0.05,0.85,0.006,0.010017,0.02356,0.053636,10.9367,-0.00042791,-0.00042792,51.0231,-0.0065409,0.99998,6.731e-06,469,
3,114.551,-531.424,-675.702,174.387,-0.05,0.851,0.005,0.010089,0.023282,0.052722,10.9528,-0.0010259,-0.0010263,51.0556,-0.0066308,1,2.5902e-05,469,
3,114.567,-531.474,-674.851,174.392,-0.049,0.851,0.006,0.010104,0.022973,0.05179,10.9689,-0.0010137,-0.0010143,51.0839,-0.0066058,0.99998,7.5724e-06,469,
3,114.584,-531.523,-674,174.398,-0.048,0.852,0.006,0.0101,0.022528,0.05084,10.985,-0.00082979,-0.0008307,51.1089,-0.0066842,1,2.6743e-05,469,
3,114.601,-531.571,-673.148,174.404,-0.048,0.852,0.006,0.010154,0.022051,0.049908,11.0012,-0.00101,-0.0010107,51.1461,-0.0066695,0.99998,8.4137e-06,469,
3,114.617,-531.619,-672.296,174.41,-0.047,0.853,0.006,0.010151,0.021486,0.048958,11.0173,-0.0010201,-0.0010205,51.1775,-0.0067387,1,2.7584e-05,469,
3,114.634,-531.666,-671.443,174.416,-0.046,0.853,0.006,0.01013,0.020896,0.04799,11.0335,-0.00083471,-0.00083517,51.1961,-0.0067324,0.99998,9.2551e-06,469,
3,114.651,-531.712,-670.59,174.422,-0.046,0.854,0.005,0.010091,0.020282,0.047041,11.0506,-0.0010254,-0.001026,51.2208,-0.0066582,1,2.8426e-05,469,
