lap_count,t,x,y,z,dx,dy,dz,rot_x,rot_y,rot_z,width,kap0,kap1,speed,steering,throttle,brake,course_code,Var20
0,0,255.869,118.902,-6.0206,-0.47,-0.735,-0.0062,-0.0035823,0.0265,2.5758,12.7155,6.4977e-05,6.5237e-05,52.2792,0.00013551,1,0,874,
0,0,255.399,118.167,-6.0268,-0.47,-0.736,-0.00597,-0.0031203,0.026614,2.576,12.7176,0.00019216,0.00019206,52.2936,4.5207e-05,1,3.9057e-06,874,
0,0,254.929,117.431,-6.0328,-0.471,-0.736,-0.00592,-0.0028286,0.026787,2.5763,12.7197,0.00035739,0.0003571,52.3289,0.00019168,1,0,874,
0,0,254.458,116.695,-6.0387,-0.47,-0.736,-0.00592,-0.00259,0.027013,2.5764,12.7218,0.00030163,0.00030153,52.3569,0.00012505,1,3.9057e-06,874,
0,0,253.988,115.959,-6.0446,-0.47,-0.737,-0.00582,-0.0024886,0.026998,2.5765,12.7239,0.00024727,0.00024735,52.3761,-0.00013337,1,0,874,
0,0,253.518,115.222,-6.0504,-0.471,-0.737,-0.00584,-0.0024288,0.026926,2.5766,12.726,0.0001403,0.00014018,52.4019,0.00012604,1,3.9057e-06,874,
0,0,253.047,114.485,-6.0563,-0.47,-0.738,-0.00584,-0.0024084,0.027008,2.5766,12.7282,0.00024688,0.00024697,52.4261,0.00018264,1,0,874,
0,0,252.577,113.747,-6.0621,-0.471,-0.738,-0.00572,-0.0024871,0.026951,2.5766,12.7303,-1.558e-05,-1.5485e-05,52.4547,5.67e-05,1,3.9057e-06,874,
0,0,252.106,113.009,-6.0678,-0.471,-0.739,-0.00572,-0.0024777,0.02677,2.5766,12.7294,0.00020076,0.00020096,52.4789,9.5041e-05,1,0,874,
0,0,251.635,112.27,-6.0735,-0.471,-0.739,-0.00566,-0.0023881,0.026478,2.5765,12.7264,-0.00011384,-0.00011402,52.5064,-1.4469e-05,1,3.9057e-06,874,
0,0,251.164,111.531,-6.0792,-0.471,-0.739,-0.00554,-0.0023716,0.02622,2.5764,12.7233,0.0001436,0.00014314,52.5342,9.0882e-06,1,0,874,
0,0,250.693,110.792,-6.0847,-0.472,-0.74,-0.00539,-0.0023773,0.025931,2.5763,12.7203,0.00024024,0.00023959,52.5611,-8.7115e-05,1,3.9057e-06,874,
0,0,250.221,110.052,-6.0901,-0.471,-0.74,-0.00535,-0.0024424,0.025561,2.5762,12.7172,0.00014346,0.000143,52.5894,-7.5535e-05,1,0,874,
0,0,249.75,109.312,-6.0955,-0.472,-0.741,-0.00532,-0.0024506,0.025362,2.5761,12.7142,8.5159e-05,8.5171e-05,52.6128,3.3052e-05,1,3.9057e-06,874,
0,0,249.278,108.571,-6.1008,-0.472,-0.741,-0.00521,-0.0023655,0.025382,2.576,12.7112,-1.5002e-05,-1.4907e-05,52.6428,5.4333e-05,1,0,874,
0,0,248.806,107.83,-6.106,-0.472,-0.742,-0.00505,-0.0022588,0.025351,2.5758,12.7082,-0.00026691,-0.00026701,52.6725,-2.9603e-06,1,3.9057e-06,874,
0,0,248.334,107.088,-6.111,-0.473,-0.742,-0.00485,-0.0021328,0.025366,2.5757,12.7052,0.00019821,0.00019819,52.6975,1.0464e-05,1,0,874,
0,0,247.861,106.346,-6.1159,-0.473,-0.742,-0.00468,-0.00195,0.025172,2.5755,12.7022,0.00013883,0.00013834,52.7256,-3.9758e-05,1,3.9057e-06,874,
0,0,247.388,105.604,-6.1206,-0.472,-0.743,-0.00445,-0.0017104,0.024831,2.5754,12.6991,-0.00010867,-0.00010982,52.7531,-3.2699e-05,1,0,874,
0,0,246.916,104.861,-6.125,-0.474,-0.743,-0.00416,-0.0014149,0.024356,2.5753,12.696,-0.00027184,-0.00027306,52.7819,2.5913e-05,1,3.9057e-06,874,
0,0,246.442,104.118,-6.1292,-0.473,-0.743,-0.00389,-0.0011385,0.023762,2.5751,12.693,0.00045281,0.00045217,52.8061,3.8128e-05,1,0,874,
0,0,245.969,103.375,-6.1331,-0.474,-0.744,-0.00357,-0.00080531,0.023061,2.575,12.69,-7.2668e-05,-7.4048e-05,52.8364,8.5845e-06,1,3.9057e-06,874,
0,0,245.495,102.631,-6.1367,-0.473,-0.744,-0.00329,-0.00037865,0.022585,2.5748,12.6887,-1.1744e-05,-1.3495e-05,52.8639,1.6623e-05,1,0,874,
0,0,245.022,101.887,-6.1399,-0.475,-0.745,-0.00293,0.00011549,0.022285,2.5747,12.6896,-0.00034983,-0.00035112,52.8956,-1.2838e-05,1,3.9057e-06,874,
0,0,244.547,101.142,-6.1429,-0.474,-0.745,-0.00272,0.00054971,0.022037,2.5746,12.6904,-9.3084e-05,-9.3251e-05,52.9203,-4.7992e-06,1,0,874,
0,0,244.073,100.397,-6.1456,-0.475,-0.7446,-0.00239,0.00088971,0.022025,2.5744,12.6914,-4.4882e-05,-4.4712e-05,52.9428,-3.4261e-05,1,3.9057e-06,874,
0,0,243.598,99.6524,-6.148,-0.475,-0.7455,-0.00229,0.0011648,0.02229,2.5743,12.6922,4.5418e-05,4.5392e-05,52.9644,4.8778e-05,1,0,874,
0,0,243.123,98.9069,-6.1503,-0.475,-0.7459,-0.00209,0.0014204,0.022621,2.5743,12.6931,7.3347e-05,7.2926e-05,52.9908,0.000264,1,3.9057e-06,874,
0,0,242.648,98.161,-6.1524,-0.476,-0.7462,-0.00206,0.0015835,0.022775,2.5743,12.6942,6.8744e-05,6.8118e-05,53.0164,0.00063455,1,0,874,
0,0,242.172,97.4148,-6.1544,-0.475,-0.7465,-0.00205,0.0016809,0.023088,2.5743,12.6979,-0.00022452,-0.0002252,53.0389,0.0011876,1,3.9057e-06,874,
0,0,241.697,96.6683,-6.1565,-0.476,-0.7469,-0.00218,0.0016407,0.023353,2.5743,12.7017,-0.00023504,-0.00023571,53.0611,0.0016692,1,0,874,
0,0,241.221,95.9214,-6.1586,-0.477,-0.7472,-0.00228,0.0014926,0.023404,2.5744,12.7186,4.91e-05,4.8481e-05,53.08,0.0019577,1,3.9057e-06,874,
0,0,240.744,95.1742,-6.1609,-0.476,-0.7475,-0.00254,0.0011193,0.023405,2.5745,12.7361,7.3273e-05,7.2854e-05,53.1036,0.0020195,1,0,874,
0,0,240.268,94.4267,-6.1635,-0.477,-0.7478,-0.00323,0.00068825,0.023271,2.5746,12.7535,-7.3107e-05,-7.3268e-05,53.1197,0.0018149,1,3.9057e-06,874,
1,0.016,239.791,93.6789,-6.1667,-0.477,-0.7482,-0.00333,0.00014138,0.02297,2.5747,12.7624,0.00022435,0.00022442,53.1572,0.0008655,1,0,874,
1,0.033,239.314,92.9307,-6.17,-0.477,-0.7485,-0.00372,-0.00033354,0.022902,2.5748,12.7627,0.0002436,0.00024369,53.1694,0.00076521,1,0,874,
1,0.05,238.837,92.1822,-6.1738,-0.477,-0.7488,-0.00372,-0.00057241,0.022596,2.5749,12.7631,-4.3275e-05,-4.3409e-05,53.1961,0.0009467,1,3.9057e-06,874,
1,0.066,238.36,91.4334,-6.1775,-0.477,-0.7493,-0.00375,-0.0006456,0.02257,2.575,12.7635,-0.00017449,-0.00017473,53.2217,0.0007971,1,0,874,
1,0.083,237.883,90.6841,-6.1812,-0.478,-0.7496,-0.00361,-0.0007682,0.02261,2.5751,12.7638,-2.438e-05,-2.4502e-05,53.255,0.00077717,1,3.9057e-06,874,
1,0.1,237.405,89.9345,-6.1848,-0.478,-0.7501,-0.00347,-0.00075579,0.022947,2.5753,12.7641,0.00027168,0.00027179,53.2814,0.00087396,1,0,874,
1,0.116,236.927,89.1844,-6.1883,-0.478,-0.7505,-0.00326,-0.00062176,0.023634,2.5754,12.7645,-4.2866e-05,-4.3036e-05,53.3178,0.0012859,1,3.9057e-06,874,
1,0.133,236.449,88.4339,-6.1916,-0.478,-0.7508,-0.00286,-0.00030554,0.024238,2.5756,12.7648,-0.0001741,-0.00017439,53.3428,0.002068,1,0,874,
1,0.15,235.971,87.6831,-6.1944,-0.479,-0.7513,-0.00237,0.00022558,0.024621,2.5758,12.7652,0.00030891,0.00030868,53.3697,0.0027051,1,3.9057e-06,874,
1,0.166,235.492,86.9318,-6.1968,-0.479,-0.7517,-0.00195,0.00090771,0.024804,2.576,12.7656,0.00044911,0.00044884,53.4067,0.0029507,1,0,874,
1,0.183,235.013,86.1801,-6.1987,-0.478,-0.7522,-0.00144,0.0015452,0.024808,2.5763,12.7659,0.00017826,0.00017794,53.4306,0.0027362,1,3.9057e-06,874,
1,0.2,234.535,85.4279,-6.2002,-0.479,-0.7526,-0.00104,0.0020612,0.024757,2.5765,12.7662,-1.5211e-05,-1.5328e-05,53.4572,0.0030623,1,0,874,
1,0.216,234.056,84.6753,-6.2012,-0.479,-0.7532,-0.00064,0.0025421,0.024658,2.5769,12.7665,0.00025045,0.00025056,53.48,0.0027533,1,3.9057e-06,874,
1,0.233,233.577,83.9221,-6.2019,-0.479,-0.7534,-0.00048,0.0031212,0.024865,2.5772,12.7668,0.00026903,0.00026915,53.5111,0.002693,1,0,874,
1,0.25,233.098,83.1687,-6.2023,-0.479,-0.7538,-0.0004,0.0036713,0.025306,2.5775,12.7673,4.5748e-06,4.4853e-06,53.5278,0.0024088,1,3.9057e-06,874,
1,0.266,232.619,82.4149,-6.2027,-0.479,-0.7544,-3e-05,0.0040344,0.025677,2.5778,12.7676,0.00012892,0.00012858,53.5439,0.0027291,1,0,874,
1,0.283,232.14,81.6605,-6.2028,-0.48,-0.7547,-0.00014,0.0040604,0.026112,2.5781,12.7679,9.538e-05,9.4818e-05,53.5733,0.0023391,1,3.9057e-06,874,
1,0.3,231.66,80.9058,-6.2029,-0.479,-0.7551,-0.00013,0.0038245,0.026145,2.5784,12.7682,0.0004208,0.0004203,53.5894,0.0011145,1,0,874,
