lap_count,t,x,y,z,dx,dy,dz,rot_x,rot_y,rot_z,width,kap0,kap1,speed,steering,throttle,brake,course_code,Var20
1,83.85,-405.943,-332.151,9.4042,0.134,0.945,-0.01823,-0.013712,0.0013029,-0.14101,13.9198,0.00039134,0.00039007,57.1522,-0.0005042,1,1.6956e-07,839,
1,83.866,-405.809,-331.206,9.3859,0.133,0.944,-0.01838,-0.013752,0.0011408,-0.14107,13.9198,3.7506e-05,3.6741e-05,57.1692,-0.00049258,0.99999,1.9004e-05,839,
1,83.883,-405.676,-330.262,9.3676,0.134,0.945,-0.01847,-0.014058,0.00094049,-0.14114,13.9198,-0.00022361,-0.00022388,57.185,-0.00052756,1,3.3913e-07,839,
1,83.9,-405.542,-329.317,9.3491,0.134,0.945,-0.01871,-0.014301,0.00084274,-0.1412,13.9198,6.5797e-05,6.5865e-05,57.2103,-0.00052061,0.99999,1.9174e-05,839,
1,83.916,-405.408,-328.372,9.3304,0.134,0.946,-0.0189,-0.014712,0.00077538,-0.14127,13.9198,-0.00026641,-0.00026641,57.2244,-0.00047591,1,5.0869e-07,839,
1,83.933,-405.274,-327.426,9.3115,0.134,0.946,-0.01906,-0.014972,0.00079112,-0.14133,13.9198,-0.00010909,-0.00010885,57.2483,-0.00046871,0.99999,1.9343e-05,839,
1,83.95,-405.14,-326.48,9.2924,0.135,0.946,-0.01897,-0.015186,0.00083143,-0.1414,13.9197,0.0002185,0.00021892,57.2711,-0.00049901,1,6.7825e-07,839,
1,83.966,-405.005,-325.534,9.2735,0.134,0.947,-0.01885,-0.015196,0.00084906,-0.14149,13.9189,4.4526e-05,4.4795e-05,57.3008,-0.00049181,0.99999,1.9513e-05,839,
1,83.983,-404.871,-324.587,9.2546,0.134,0.947,-0.01848,-0.014965,0.0010085,-0.14153,13.918,-0.00041841,-0.00041843,57.3314,-0.00052211,1,8.4781e-07,839,
1,84,-404.737,-323.64,9.2361,0.135,0.947,-0.0181,-0.014679,0.0012761,-0.14162,13.9217,-0.00020003,-0.00019996,57.3569,-0.00051491,0.99999,1.9683e-05,839,
1,84.016,-404.602,-322.693,9.218,0.135,0.948,-0.01747,-0.014239,0.0015118,-0.14166,13.9257,0.00010976,0.00010987,57.3853,-0.00047021,1,1.0174e-06,839,
1,84.033,-404.467,-321.745,9.2006,0.135,0.949,-0.01635,-0.013571,0.0017762,-0.14176,13.9297,4.3976e-05,4.4022e-05,57.4208,-0.00038801,0.99999,1.9852e-05,839,
1,84.05,-404.332,-320.796,9.1842,0.135,0.949,-0.01565,-0.012634,0.0022269,-0.1418,13.9336,-1.2091e-15,-1.2291e-15,57.4497,-0.00034332,1,1.1869e-06,839,
1,84.066,-404.197,-319.847,9.1686,0.135,0.949,-0.01469,-0.011508,0.0027252,-0.14185,13.9376,-0.0002643,-0.00026461,57.4769,-0.00018612,0.99999,2.0022e-05,839,
1,84.083,-404.062,-318.898,9.1539,0.135,0.949,-0.0134,-0.010438,0.0032667,-0.14189,13.9415,-4.3049e-05,-4.3204e-05,57.4939,1.5146e-05,1,1.3565e-06,839,
1,84.1,-403.927,-317.949,9.1405,0.136,0.95,-0.01232,-0.0092153,0.0038472,-0.14192,13.9455,-9.0814e-05,-9.0352e-05,57.5281,9.7439e-05,0.99999,2.0191e-05,839,
1,84.116,-403.791,-316.999,9.1281,0.135,0.951,-0.01132,-0.0077621,0.0043234,-0.14192,13.9494,0.00022237,0.0002239,57.5575,0.00022633,1,1.5261e-06,839,
1,84.133,-403.656,-316.048,9.1168,0.136,0.95,-0.01032,-0.0062546,0.0046428,-0.14191,13.9535,-0.00011182,-0.00011007,57.5764,0.00039715,0.99999,2.0361e-05,839,
1,84.15,-403.52,-315.098,9.1065,0.135,0.952,-0.00901,-0.0050879,0.0047042,-0.14188,13.9573,-8.4095e-05,-8.2831e-05,57.5939,0.00068121,1,1.6956e-06,839,
1,84.166,-403.385,-314.146,9.0975,0.136,0.951,-0.00792,-0.0040092,0.004699,-0.14186,13.9614,-0.00028491,-0.00028454,57.6153,0.00083222,0.99999,2.053e-05,839,
1,84.183,-403.249,-313.195,9.0896,0.136,0.952,-0.00778,-0.002851,0.0046341,-0.14179,13.9653,0.0003504,0.0003504,57.6336,0.0008269,1,1.8652e-06,839,
1,84.2,-403.113,-312.243,9.0818,0.136,0.952,-0.00703,-0.0017642,0.0042996,-0.14174,13.9692,0.00019473,0.00019435,57.6525,0.0006379,0.99999,2.07e-05,839,
1,84.216,-402.977,-311.291,9.0748,0.135,0.952,-0.00614,-0.0011259,0.0039017,-0.1417,13.9732,-8.5798e-05,-8.6304e-05,57.6631,0.00037696,1,2.0347e-06,839,
1,84.233,-402.842,-310.339,9.0686,0.136,0.953,-0.00566,-0.00083454,0.0035608,-0.14165,13.9772,-0.00021922,-0.00021949,57.6811,0.00031026,0.99999,2.087e-05,839,
1,84.25,-402.706,-309.386,9.063,0.136,0.953,-0.00564,-0.00043901,0.003066,-0.14157,13.9811,2.1529e-05,2.164e-05,57.6989,0.00016749,1,2.2043e-06,839,
1,84.266,-402.57,-308.433,9.0573,0.136,0.954,-0.00486,0.00023733,0.0027097,-0.14155,13.9851,2.2186e-05,2.2343e-05,57.7178,-4.3759e-05,0.99999,2.1039e-05,839,
1,84.283,-402.434,-307.479,9.0525,0.136,0.953,-0.00435,0.0008294,0.0023949,-0.14152,13.9891,6.4997e-05,6.5154e-05,57.7369,-0.00019338,1,2.3739e-06,839,
1,84.3,-402.298,-306.526,9.0481,0.136,0.954,-0.0041,0.0010422,0.0021922,-0.14146,13.9931,6.5065e-05,6.5221e-05,57.7506,-0.00017662,0.99999,2.1209e-05,839,
1,84.316,-402.162,-305.572,9.044,0.136,0.955,-0.00411,0.0011656,0.0020232,-0.14146,13.9971,-0.00028277,-0.00028296,57.7681,-0.00022503,1,2.5434e-06,839,
1,84.333,-402.026,-304.617,9.0399,0.136,0.954,-0.00407,0.0010485,0.0019451,-0.14144,14.0011,-0.00012911,-0.00012957,57.7811,-0.00021478,0.99999,2.1378e-05,839,
1,84.35,-401.89,-303.663,9.0358,0.137,0.955,-0.0041,0.0010035,0.0019488,-0.14144,14.0051,0.00023649,0.00023616,57.7972,-0.00015175,1,2.713e-06,839,
1,84.366,-401.753,-302.708,9.0317,0.136,0.955,-0.00387,0.00089342,0.001928,-0.14146,14.0086,0.00036921,0.00036923,57.8133,-0.00023124,0.99999,2.1548e-05,839,
1,84.383,-401.617,-301.753,9.0279,0.136,0.956,-0.00398,0.00084192,0.0019292,-0.14146,14.0102,-0.00026062,-0.00026062,57.8369,-0.00014327,1,2.8826e-06,839,
1,84.4,-401.481,-300.797,9.0239,0.136,0.956,-0.00352,0.0010536,0.0019503,-0.14147,14.0116,-0.00010661,-0.00010637,57.8528,-0.00012088,0.99999,2.1717e-05,839,
1,84.416,-401.345,-299.841,9.0204,0.137,0.956,-0.00326,0.0012034,0.0020277,-0.14147,14.012,0.00021417,0.00021458,57.8817,-0.00015753,1,3.0521e-06,839,
1,84.433,-401.208,-298.885,9.0171,0.136,0.957,-0.00261,0.0014089,0.0020864,-0.14149,14.0123,4.3767e-05,4.4028e-05,57.9003,-0.00014105,0.99999,2.1887e-05,839,
1,84.45,-401.072,-297.928,9.0145,0.136,0.957,-0.00201,0.001965,0.0021639,-0.14153,14.0125,-0.00010644,-0.0001062,57.9294,-0.00017239,1,3.2217e-06,839,
1,84.466,-400.936,-296.971,9.0125,0.137,0.957,-0.00139,0.0027925,0.002185,-0.14155,14.0127,-8.905e-05,-8.8685e-05,57.9525,-0.00016069,0.99999,2.2057e-05,839,
1,84.483,-400.799,-296.014,9.0111,0.136,0.958,-0.00053,0.0035386,0.002225,-0.14159,14.013,-0.00010552,-0.00010528,57.9797,-0.00018772,1,3.3912e-06,839,
